,nombre,direccion
2458,STAFF TOOLS  SA DE CV,PROVIDENCIA 856 101 DEL VALLE CENTRO BENITO JUAREZ 3100 CDMX
2459,TRANPORTES Y MANIOBRAS CMB  SA DE CV,CARR FEDERAL MEXICO CUAUTLA KM 12 5 nan LA VENTA IXTAPALUCA 56530 Estado de Mexico
2460,RM AIRE  SA DE CV,CAMINO A MANCERA 115 A EL PIRUL SALAMANCA 36740 Guanajuato
2461,GRUPO ORTEGA Y ASOCIADOS  SA DE CV,CERRADA NARCISO BASOLS 1247 26 A VALLE DEL TECNOLOGIC LAZARO CARDENAS 60950 Michoacan
2462,PAVIMENTACIONES MORAZU  SA DE CV,PASEO SAN AGUSTIN 164 nan MISION SAN JOSE APODACA 66612 Nuevo Leon
2463,LOCOMOTIVE GROUP SA DE CV,EJE 134 1351 nan ZIND SAN LUIS POTOSI 78395 San Luis Potosi
2464,GRUPO LUNAS LEON  SA DE CV,ZAFIRO 203 A nan GUADALUPE LEON 37380 Guanajuato
2465,MADERAS Y DISEOS GOVA  SA DE CV,AV SIERVO DE LA NACION 755 nan LOMAS DEL VALLE MORELIA 58170 Michoacan
2466,SOC EDITORA DE MICHOACAN SA DE CV,SIERVO NACION 755 nan COL LOMAS DEL VALLE MORELIA 58170 Michoacan
2467,CODE SISTEMS  SA DE CV,LAGO COMO 44 3 ANAHUAC MIGUEL HIDALGO 11320 CDMX
2468,IMPULSORA DOSSER  SA DE CV,CALLE 24 A 2119 4 UNIDAD CHIHUAHUA CHIHUAHUA 31205 Chihuahua
2469,IBYMA  SA DE CV,PLAZA MELCHOR OCAMPO 30 INT2 CUAUHTEMOC CUAUHTEMOC 6500 CDMX
2470,GLORIA ASOCIADOS INGENIERIA  SA DE CV,CHILPA 106 1 ALFONSO XIII ALVARO OBREGON 1460 CDMX
2471,PROSIC SERVICIOS  SA DE CV,AV DIVISION DEL NORTE 3651 LOCAL 4 SAN PABLO TEPETLAPA COYOACAN 4620 CDMX
2472,ARGENTA EMARKETING  SA DE CV,PEDRO S VARELA 3113 nan PATRICIA JUAREZ 32310 Chihuahua
2473,NEUMATICA DE LA LAGUNA SA DE CV,CARRET A CD JUAREZ KM 7 nan SIN COLONIA GOMEZ PALACIO 35020 Durango
2474,ELABORADORA DE BEBIDAS ZIRBEBID  SA DE CV,NICOLAS SAN JUAN 1009 nan DEL VALLE CENTRO BENITO JUAREZ 3100 CDMX
2475,PRODUCTOS DEL CAMPO GUZVEL  SA DE CV,PAPAYA BODEGA26 BLOCK1 AMPLIACION CENTRAL DE ABASTOS MORELIA 58218 Michoacan
2476,INDUSTRIAS PEGAFUERTE  SA DE CV,ALVARO OBREGON 61 nan LAS PINTITAS EL SALTO 45690 Jalisco
2477,RAYO ESCAPES AUTOMOTRICES  SA DE CV,CUAUHTEMOC 74 nan BARRAGAN Y HERNANDEZ GUADALAJARA 44469 Jalisco
2478,AMATLMEQUICO  SA DE CV,ANTOFAGASTA 2157 nan LOS COLOMOS GUADALAJARA 44660 Jalisco
2479,STIMOLO  SA DE CV,PLAZA DEL SOL LOCAL 1 B ZONA A CIUDAD DEL SOL ZAPOPAN 45050 Jalisco
2480,COLD SOLUTIONS  SA DE CV,AV NICOLAS COPERNICO 1668 nan RESIDENCIAL MOCTEZUMA ZAPOPAN 45059 Jalisco
2481,DISTRIBUCIONES Y SOLUCIONES  SA DE CV,CENTENARIO 1041 nan SAN MIGUEL LEON 37460 Guanajuato
2482,LEON MARROQUINERIA  SA DE CV,FRAY DANIEL MIRELES 751 ######## EL COECILLO LEON 37260 Guanajuato
2483,LEOPLASTIK  SA DE CV,BOULEVARD JUAN JOSE TORRES LANDA 704 nan AGUACATE LEON 37460 Guanajuato
2484,CREA COACHING  SA DE CV,MOCTEZUMA 195 nan CIUDAD DEL SOL ZAPOPAN 45050 Jalisco
2485,MAYOREO DE CONFORT DEL NORESTE  SA DE CV,VICENTE GUERRERO 3278 ######## DEL NORTE MONTERREY 64500 Nuevo Leon
2486,G GROUP LOGISTICS SA DE CV,CHAPALA 85 nan VALLARTA PONIENTE GUADALAJARA 44110 Jalisco
2487,CONSTRUCTORA METALICA MEXICANA  SA DE CV,CA#A 3275 nan COL LA NOGALERA GUADALAJARA 44470 Jalisco
2488,BOLSEO DE GUADALAJARA  SA DE CV,CALLE 11 336 nan FERROCARRIL GUADALAJARA 44440 Jalisco
2489,FLETES WOODWARD  SA DE CV,SR GUILLERMO WOODWARD ROJAS 20 nan FONDEPORT MANZANILLO 28219 Colima
2490,OPERADORA LAKA SA DE CV,AV MEXICO 1203 nan AGUA ZARCA PUERTO VALLARTA 48315 Jalisco
2491,PRODUCTORA Y ENVASADORA DE ALIMENTOS DEL CENTRO  SA DE CV,AV#DE LA CONVENCION NTE 2200 nan ALTAVISTA AGUASCALIENTES 20040 Aguascalientes
2492,3D SISTEMA DE RASTREO  SA DE CV,GENERAL BARRAGAN 202 4 ZONA CENTRO AGUASCALIENTES 20000 Aguascalientes
2493,VENTAS TAURO  SA DE CV,AV CONSTITUYENTES 16 5 CENTRO SAN JUAN DEL RIO 76800 Queretaro
2494,MEIZOSO ARQUITECTOS  SA DE CV,HIMNO NACIONAL 120 L2 VIRREYES SAN LUIS POTOSI 78240 San Luis Potosi
2495,PROMOCION DISTRIBUCION Y MARKETING SA DE CV,AVE MARQ DE GELVES 118 nan LOMAS DEL MARQUES 1 QUERETARO 76146 Queretaro
2496,AUTOMATIZACION Y DISEO NEUMATICO  SA DE CV,LIBRAMIENTO SUR PONIENTE 386 nan BOSQUES DE LAS LOMAS QUERETARO 76087 Queretaro
2497,COMERCIALIZADORA FARMACEUTICA MIRA  SA DE CV,AV 16 DE SEPTIEMBRE 301 2 CENTRO CHALCHICOMULA DE SESMA 75520 Puebla
2498,SERVICIO TECNICO DE INGENIERIA Y CONSERVACION  SA DE CV,CALLE JUAREZ 36 B SAN MIGUEL XOXTLA SAN MIGUEL XOXTLA 72620 Puebla
2499,DIELECTRICA INDUSTRIAL  SA DE CV,JIMENEZ 3010 nan VERACRUZ CENTRO VERACRUZ 91700 Veracruz
2500,MAQUILAS METALICAS SOLANA SA DE CV,CARLOS CAMACHO ESPIRITU 1051 nan SAN FRANCISCO TOTIME PUEBLA 72960 Puebla
2501,CONSTRUCCION E INGENIERIA MONTES  SA DE CV,PINO 86 nan JESUS GONZALEZ ORTEG PUEBLA 72040 Puebla
2502,FARMACEUTICA DE LA RIVIERA MAYA  SA DE CV,MIGUEL HIDALGO 802 ######## CENTRO ACAYUCAN 96000 Veracruz
2503,REPRESENTACIONES Y CONSIGNACIONES DEL SURESTE  SA DE CV,AV REVOLUCION 702 nan CENTRO COATZACOALCOS 96400 Veracruz
2504,ABAQUISUR  SA DE CV,SEGUNDA DE JUAREZ 32 nan BARRIO NUEVO RIO BLANCO 94730 Veracruz
2505,CORPORACION DE GESTION SOCIAL DE IXTLAHUACA  SA DE CV,IGNACIO ALLENDE 406 D 401 FRANCISCO MURGUIA EL RANCHITO TOLUCA 50130 Estado de Mexico
2506,PAHI CONSTRUCCIONES  SA DE CV,CLL ROBLE 182 nan GRACIANO SANCHEZ ROMO BOCA DEL RIO 94293 Veracruz
2507,ETREY DEL SURESTE SA DE CV,CALLE 8 74 A A EL NARANJITO COSOLEACAQUE 96346 Veracruz
2508,FUNDICION Y MODELOS PEWISA  SA DE CV,CDA 21 DE MARZO 6 nan STA CRUZ CHINAHUAPA LERMA 52050 Estado de Mexico
2509,LOGISTICA TERRESTRE DEL PUERTO  SA DE CV,20 DE NOVIEMBRE 533 ######## VERACRUZ CENTRO VERACRUZ 91700 Veracruz
2510,MULTISERVICIOS INDUSTRIALES DE OCOTLAN  SA DE CV,RAMON CORONA 866 nan MASCOTA OCOTLAN 47860 Jalisco
2511,RAMALEJU  SA DE CV,CARR LIB TIJ#TKT KM 153 336 C MACLOVIO ROJAS TIJUANA 22254 Baja California
2512,INDUSTRIAS FRABA DELNORTE  SA DE CV,ISABEL DE TOVAR 5053 nan SAN RAFAEL CULIACAN 80150 Sinaloa
2513,INVERSIONES CORN  SA DE CV,CLL MIGUEL HIDALGO SN LOC 6 MATAMOROS LOS CABOS 23468 Baja California Sur
2514,B ROLLER  SA DE CV,SATURNO 72 B PARQUE INDUSTRIAL PIMSA I MEXICALI 21210 Baja California
2515,DIPNOR  SA DE CV,CALLE RAMON GIL SAMANIEGO 23 B MINI PARQUE INDUSTRI HERMOSILLO 83118 Sonora
2516,VTA SOLUTIONS  SA DE CV,TLAXCALA 330 nan SAN BENITO HERMOSILLO 83190 Sonora
2517,MATERIALES ELECTRICOS DE SANTA ANA SA DE CV,CALLE MANUEL SALDA#A NORTE 19#A nan CENTRO CHIAUTEMPAN 90800 Tlaxcala
2518,OPERADORA DE COMBUSTIBLES DOMO  SA DE CV,AVE 16 DE SEPTIEMBRE CARRETERA SAN JUAN HUACTZINCO 45 nan SAN JUAN HUACTZINCO SAN JUAN HUACTZINCO 90195 Tlaxcala
2519,AUTOTRANSPORTES CASTELO  SA DE CV,CARRETERA A VICTORIA KM 4 SN nan EJIDO LA LUZ MATAMOROS 87394 Tamaulipas
2520,CELULARES ESPECIALES SA DE CV,GONZALEZ 109 nan MATAMOROS CENTRO MATAMOROS 87300 Tamaulipas
2521,COMERCIALIZADORA KOVICH  SA DE CV,NEZAHUALCOYOTL 101 DESP 311 TEXCOCO DE MORA CENT TEXCOCO 56100 Estado de Mexico
2522,SINALOA INDUSTRIAL DEL PACIFICO  SA DE CV,FUENTE DE EFEBO 348 PONIENTE LAS FUENTES AHOME 81223 Sinaloa
2523,CB TRAMME  SA DE CV,BENITO JUAREZ SIN NUM nan GRAL PEDRO MARIA ANA TEPETITLAN 42930 Hidalgo
2524,CORPORATIVO RESTAURANTERO CARMELO  SA DE CV,AV BENITO JUAREZ 100 nan CUESCO PACHUCA DE SOTO 42064 Hidalgo
2525,ABASTECEDORA TAMAULIPECA DE INSUMOS Y SERVICIOS  SA DE CV,PRAXEDIS BALBOA SN nan CENTRO VICTORIA 87000 Tamaulipas
2526,INTER FREIGHT DE MEXICO S DE RL DE CV,AVENIDA CESAR LOPEZ DE LARA 3868 E ANAHUAC NUEVO LAREDO 88260 Tamaulipas
2527,TRANSPORTES ESPECIALIZADOS SYSEX  SA DE CV,20 DE NOVIEMBRE SUR 214 nan TAMPICO CENTRO TAMPICO 89000 Tamaulipas
2528,RASTEC TAMME INTERNATIONAL  SA DE CV,PEDRO J MENDEZ 604 PB nan PRIMAVERA TAMPICO 89130 Tamaulipas
2529,INMOBILIARIA TAMPICOL  SA DE CV,JUAREZ 708 nan OBRERA CIUDAD VALLES 79050 San Luis Potosi
2530,SANATORIO METROPOLITANO  SA DE CV,JUAREZ 800 nan OBRERA CIUDAD VALLES 79050 San Luis Potosi
2531,DEPOSITO DE AUTOPARTES DE COLISION SA DE CV,CALLE 20 256 nan JUAN B SOSA MERIDA 97205 Yucatan
2532,MAHARBA SERVICIOS INMOBILIARIOS  SA DE CV,R03 SM01 MZ130 LT02 nan MAYA PAX TULUM 77760 Quintana Roo
2533,TROQUELADOS E IMPRESOS  SA DE CV,BLVD CARR CANCUNAEROPTO KM9 CTRAL DE BOD DE CANCUN BOD 4 MOD DFII SM 309 BENITO JUAREZ 77560 Quintana Roo
2534,WALKING ON WATER ADVENTURES  SA DE CV,DURAZNO MZA 5 RETORNO 3 H1 29 Y 30 ######## SUPERMANZANA 2A CENT BENITO JUAREZ 77500 Quintana Roo
2535,FLYING ON WATER  SA DE CV,DURAZNO MZA 5 LOTE 29 Y 30 DEPTO H1 SM 2 A BENITO JUAREZ 77500 Quintana Roo
2536,"SIA CONSULTING,  SA DE CV",IGNACIO ZARAGOZA 616 101 CENTRO CENTRO 86000 Tabasco
2537,PROCONTRUC DEL SURESTE  SA DE CV,CERRADA HICOTEA 6 2 TABASCO 2000 CENTRO 86035 Tabasco
2538,PROVEEDORA ALIANZA  SA DE CV,VOLCAN PELEE 440 nan LOMAS DEL PARAISO GUADALAJARA 44250 Jalisco
2539,COMERCIALIZACION Y LOGISTICA ESZA  SA DE CV,LOPEZ DE LEGAZPI 1629 ######## 18 DE MARZO GUADALAJARA 44960 Jalisco
2540,VELMEN SOLUTIONS  SA DE CV,PROLONGACION COLON 900 20 PARQUES DE SANTA MAR SAN PEDRO TLAQUEPAQUE 45609 Jalisco
2541,TECNOLOGIA MEDICA DENTAL DIGITAL  SA DE CV,JUAN PALOMAR ARIAS 144 nan VALLARTA SAN LUCAS GUADALAJARA 44690 Jalisco
2542,NATURA XALLI  SA DE CV,AV CHAPALITA 1143 nan CHAPALITA GUADALAJARA 44500 Jalisco
2543,BRISEO PRODUCTOS DEL MAR  SA DE CV,AV COLON 3566 nan VILLA VICENTE GUERRE GUADALAJARA 44987 Jalisco
2544,SISTEMATIZACION DE AIRE CONTROLADO SA DE CV,OYAMEL 203 nan SAN GASPAR TONALA 45404 Jalisco
2545,GRUPO ALBANDI  SA DE CV,CALZ INDEPENDENCIA NTE 1071 nan INDEPENDENCIA GUADALAJARA 44290 Jalisco
2546,FLORENTIAN  SA DE CV,5 DE MAYO 120 nan ANALCO GUADALAJARA 44450 Jalisco
2547,ASESORIA EN COBRANZAEXTRAJUDICIAL JUDIC IAL E INV  SA DE CV,AV FEDERALISMO SUR 543 101 GUADALAJARA CENTRO GUADALAJARA 44100 Jalisco
2548,COMHAGRASA  SA DE CV,RIO AUTLAN 2421 nan JARDINES DEL ROSARIO GUADALAJARA 44890 Jalisco
2549,CORRCRAFT  SA DE CV,CAMINO A LOS ROBLES 59 nan LOS ROBLES ZAPOPAN 45134 Jalisco
2550,ALCE SEMINUEVOS S DERL DE CV,AV FEDERALISMO 1145 nan MEZQUITAN COUNTRY GUADALAJARA 44260 Jalisco
2551,FERRETERA HEMEGA SA DE CV,AV MADERO PONIENTE 3091 nan GUADALUPE MORELIA 58140 Michoacan
2552,GRUPO ALMO Y ASOCIADOS  SA DE CV,DOM CONOCIDO ESQ CON CARR FED MORELIA ZINAP 2 nan MIGUEL HIDALGO TARIMBARO 58891 Michoacan
2553,HUGO ESPINOZA Y ASOCIADOS  SA DE CV,JOSE MARIA GONZALEZ HERMOSILLO 86 L 1 MARIANO ONTIVEROS MORELIA 58195 Michoacan
2554,WATER SYSTEMS IRRIGATION  SA DE CV,CARRETERA FEDERAL LIBRE JACONA JIQUILPAN 393 nan CENTRO JACONA 59800 Michoacan
2555,CENCA CUALLI  SA DE CV,CONSTITUCION NTE 466 nan JACONA DE PLANCARTE CENTRO JACONA 59800 Michoacan
2556,CREMERIA ELOY SA DE CV,CARRETERA JIQUILPAN # MANZANILLO KM 38 SJ ORIENTE 50 nan SAN JOSE DE GRACIA MARCOS CASTELLANOS 59500 Michoacan
2557,LG PROPIEDADES Y SERVICIOS  SA DE CV,DIVISION DEL NORTE 3248 ######## CIUDAD JARDIN COYOACAN 4370 CDMX
2558,SP TRES SESENTA  SA DE CV,AV NUEVO LEON 159 PISO 6 HIPODROMO CUAUHTEMOC 6100 CDMX
2559,AUTO 11 11  SA DE CV,SAN JUAN BOSCO 21 nan SAN LORENZO HUIPULCO TLALPAN 14273 CDMX
2560,SINIESCAR  SA DE CV,GENERALISIMO MORELOS AGRUP A 18 CS 6 nan ERMITA ZARAGOZA IZTAPALAPA 9180 CDMX
2561,COMERCIALIZADORA Y CONSTRUCTORA DEL SURESTE  SA DE CV,ROSA DEL SUR 216 nan EL BOSQUE TUXTLA GUTIERREZ 29049 Chiapas
2562,MERCFARMA  SA DE CV,AV INSURGENTES SUR 800 PS8 OF1 DEL VALLE CENTRO BENITO JUAREZ 3100 CDMX
2563,SWEET COUNTRY  SA DE CV,MIGUEL HIDALGO 350 S#N SAN MARCOS YACHIHUAC TOLUCA 50285 Estado de Mexico
2564,TNL EXPRESS  SA DE CV,CARRETERA A PIEDRAS NEGRAS KM 1 A ENRIQUE CARDENAS GON NUEVO LAREDO 88296 Tamaulipas
2565,G S P A GRUPO DE SEGURIDAD PRIVADA Y ADIESTRAMIENTO  SA DE CV,C PRIVADA PERICON 3 nan MIRAVAL CUERNAVACA 62270 Morelos
2566,CONCOC  SA DE CV,JOSE MARIA MORELOS 5665 nan CAMPO EL DIEZ CULIACAN 80300 Sinaloa
2567,CONFIDENZA VALET PARKING Y ESTACIONAMIENTOS  SA DE CV,TECNOLOGICO 800 nan LA ASUNCION METEPEC 52143 Estado de Mexico
2568,ORLANDOS SMART S DE RL DE CV,CARRETERA ENSENADA A TECATE KM 94 nan SAN ANTONIO DE LAS M ENSENADA 22755 Baja California
2569,RESINAS COLORES Y COMPUESTOS  SA DE CV,INDEPENDENCIA 105 nan REFORMA SAN MATEO ATENCO 52100 Estado de Mexico
2570,REXXAR  SA DE CV,CALLEJON DE LOS TEJONES 8 nan SANTA ISABEL CORDOBA 94546 Veracruz
2571,CAMARA CORP  SA DE CV,DIV DEL NORTE 2462 401 PORTALES SUR BENITO JUAREZ 3300 CDMX
2572,SISREY Y CIA  SA DE CV,SOLEDAD 510 nan SAN FELIPE SOLEDAD DE GRACIANO SANCHEZ 78433 San Luis Potosi
2573,TODO EN FERRETERIA Y METALES  SA DE CV,CALLE NORTE 17 5258 nan NUEVA VALLEJO GUSTAVO A MADERO 7750 CDMX
2574,GRUPO SEPROVIC SA DE CV,GUERRERO 1305 nan CENTRO VICTORIA 87000 Tamaulipas
2575,MEDICA SAN ANGEL  SA DE CV,RIO JAMAPA 27 nan CUAUHTEMOC XALAPA 91069 Veracruz
2576,MATERIALES PARA CONSTRUCCION RASINES  SA DE CV,SAN ESTEBAN PTE 1 nan EL PARQUE NAUCALPAN DE JUAREZ 53398 Estado de Mexico
2577,JIRGLASS BOTTLES & PACKAGING  SA DE CV,LAS FLORES 22 nan EL POTRERO ATIZAPAN DE ZARAGOZA 52975 Estado de Mexico
2578,DISTRIBUIDORA FERRETERA ALARCON DE TOLUCA  SA DE CV,INDUSTRIA AUTOMOTRIZ 201 nan TOLUCA TOLUCA 50071 Estado de Mexico
2579,"MURILLO MATERIALES,  SA DE CV",DURANGO 2145 L6 PERLA LA PAZ 23040 Baja California Sur
2580,GRUPO AGROEMPRESARIAL PROFINCO  SA DE CV,CARRETERA INTERNACIONAL KILOMETRO 1001 SIN NUME nan CINTALAPA CINTALAPA 30400 Chiapas
2581,"DIQUIBA, SA DE CV",CALLE TAMIAHUA 29 nan LA LAGUNELA PUEBLA 72580 Puebla
2582,CONSTRUCCIONES Y SERVICIOS PROFESIONALESDEL ESTE  SA DE CV,CALLE 30 1111 nan 2 CAMINOS CORDOBA 94550 Veracruz
2583,PESO TRANSPORT SA DE CV,CARRETERA MEXICALI A SAN LUIS KM 2 5 nan SINALOA MEXICALI 21620 Baja California
2584,PADHIMA MEGAMETAL S DE RL DE CV,CARRETERA TRANSPENINSULAR 383 1 VALLE DORADO ENSENADA 22890 Baja California
2585,COMERCIALIZADORA ROKY  SA DE CV,DEL VALLE 255 nan DEL VALLE SAN PEDRO GARZA GARCIA 66220 Nuevo Leon
2586,DISTRIBUIDORA MMA Y JO S DE RL DE CV,AV LOS ANGELES 1000 223 MERCADO DE ABASTOS E SAN NICOLAS DE LOS GARZA 66482 Nuevo Leon
2587,DELUXE TOKEN CAR DRIVER  SA DE CV,AV AMERICAS 105 210 LA FUENTE AGUASCALIENTES 20239 Aguascalientes
2588,RC INTERNACIONAL S DE RL DE CV,BLVD SALINAS 3700 nan AVIACION TIJUANA 22014 Baja California
2589,ENLACE LOGISTICO INDUSTRIAL  SA DE CV,SIN NOMBRE SN nan LA PAZ TORREON 27412 Coahuila
2590,GASOLINERA AEROPUERTO  SA DE CV,CARRET NAL ZIHUA ACA KM 9 700 nan CAMINO AL AEROPUERTO ZIHUATANEJO DE AZUETA 40880 Guerrero
2591,MUNDO EN TELECOMUNICACIONES  SA DE CV,5TA SUR 155 0 CIUDAD INDUSTRIAL TIJUANA 22444 Baja California
2592,PINTURAS Y COMPLEMENTOS DE PUEBLA  SA DE CV,LIBERTAD 5973 nan SAN BALTAZAR CAMPECH PUEBLA 72550 Puebla
2593,MERCANTIL METROX  SA DE CV,PERIFERICO NORTE 151 nan LOS ROSALES HERMOSILLO 83140 Sonora
2594,ROSTICERIA NAPOLES  SA DE CV,AVE REAL DEL MEZQUITAL 98 A REAL DEL MEZQUITAL DURANGO 34199 Durango
2595,SELICSA  SA DE CV,FULTON 925 A PARQUE IND ANTONIO J BERMUDEZ JUAREZ 32470 Chihuahua
2596,SERVICIOS PROFESIONALES AH KIM PECH  SA DE CV,AV CENTRAL 168 A nan COL SAN JOSE CAMPECHE 24040 Campeche
2597,LAS CANARIAS BIENES RAICES  SA DE CV,CARRE FED A ATLIXCO KM#5 5003 nan EMILIANO ZAPATA SAN ANDRES CHOLULA 72810 Puebla
2598,MUEBLES BELMONT  SA DE CV,VIA MORELOS 139 nan CONSTITUCION DE 1917 TLALNEPANTLA DE BAZ 54190 Estado de Mexico
2599,MAFRA APROVECHAMIENTO Y DESARROLLO EMPRESARIAL  SA DE CV,CALLE 53F X 58 Y 60 440 nan FRANCISCO DE MONTEJO MERIDA 97203 Yucatan
2600,ORGANIZACION Y CONTROL SA DE CV,ADOLFO LOPEZ MATEOS 14 F SANTA CRUZ DEL MONTE NAUCALPAN DE JUAREZ 53110 Estado de Mexico
2601,GRUPO MAUPIL  SA DE CV,AV CHOPOS 200 nan ARCOS DEL ALBA CUAUTITLAN IZCALLI 54750 Estado de Mexico
2602,CALIDAD EN IMAGEN EMPRESARIAL  SA DE CV,TUXPAN 54 1002 ROMA SUR CUAUHTEMOC 6760 CDMX
2603,SERVICIOS COMERCIALES WISH  SA DE CV,MIXCOAC 17 nan MERCED GOMEZ ALVARO OBREGON 1600 CDMX
2604,SERVICIOS ESPECIALIZADOS EN SISTEMAS Y ORGANIZACION  SA DE CV,ORIZABA 16 nan SAN JERONIMO ACULCO LA MAGDALENA CONTRERAS 10400 CDMX
2605,DISTRIBUIDORA DE PAPEL MUSA SA DE CV,AV ING EDUARDO MOLINA 619 nan LA MALINCHE GUSTAVO A MADERO 7899 CDMX
2606,MULTILUBRICANTES MEXICANOS SA DE CV,AV VIA MORELOS 348 nan STA CLARA ECATEPEC 55540 Estado de Mexico
2607,SALER SAMI  SA DE CV,PRAGA 76 2 JARDINES BELLAVISTA TLALNEPANTLA DE BAZ 54054 Estado de Mexico
2608,RENOVADORA MESTIZO  SA DE CV,PRIV 3RA SAN JERONIMO 13 nan SAN JERONIMO LIDICE LA MAGDALENA CONTRERAS 10200 CDMX
2609,"BEN-PER, SA DE CV",GOLFO DE MEXICO 160 nan MITRAS NORTE MONTERREY 64320 Nuevo Leon
2610,MUEBLERIA NISINO SAENZ SA DE CV,PTE CARRANZA 320 nan COMERCIAL SAN JUAN DE SABINAS 26850 Coahuila
2611,MULTISOURCING DE MEXICO  SA DE CV,IGNACIO ALTAMIRANO LOCAL 160 ALTOS 2790 nan CENTRO LA PAZ 23000 Baja California Sur
2612,BOLA DE ORO  SA DE CV,AV MANUEL AVILA CAMACHO 116 nan CENTRO XALAPA 91000 Veracruz
2613,KAPARO INGENIERIA ESPECIALIZADA SA DE CV,YUCATAN 54 1190 ROMA NORTE CUAUHTEMOC 6700 CDMX
2614,PROSICOMPUTACION  SA DE CV,AVENIDA DIVISION DEL NORTE 3651 LOCAL 4 SANTIAGO TEPALCATLAL XOCHIMILCO 16200 CDMX
2615,COMERCIO INTERACTIVODEFLON  SA DE CV,CUAUHTEMOC DIV DEL NORTE 43 nan SAN PABLO TEPETLAPA COYOACAN 4620 CDMX
2616,WAI MARKETING  SA DE CV,BOSQUE DE CIDROS 54 501 BOSQUE DE LAS LOMAS MIGUEL HIDALGO 11700 CDMX
2617,ARRENDADORA GUNODI  SA DE CV,MALINCHE 29 nan SAN MIGUEL XOCHIMANGA ATIZAPAN DE ZARAGOZA 52927 Estado de Mexico
2618,CAR INGENIERIA INSTALACIONES SA DE CV,LOS TULIPANES 44 nan LAS MARGARITAS TLALNEPANTLA DE BAZ 54050 Estado de Mexico
2619,CORONA Y NUNEZ CONSULTORES SA DE CV,AV VIVEROS DE PETEN 5 18 VIVEROS DEL VALLE TLALNEPANTLA DE BAZ 54060 Estado de Mexico
2620,AUTOBUSES CELAYENSES SA DE CV,PROLONGACION JOSE MARIA MORELES 102 A RANCHO NUEVO APASEO EL GRANDE 38192 Guanajuato
2621,FABRICA DE VELADORASNUESTRA SENORA DE C ARIDAD  SA DE CV,REAL DE GUADALUPE 120 nan GUADALUPE SAN CRISTOBAL DE LAS CASAS 29230 Chiapas
2622,CONSORCIO MEGA-CONST SA DE CV,7A CALLE ORIENTE SUR 11 nan BELEN AJKABALNA YAJALON 29930 Chiapas
2623,INGENIERIA EN PROCESO DE EMPAQUES  SA DE CV,GALEANA 2020 A STA ANA TEPETITLAN ZAPOPAN 45230 Jalisco
2624,"CALZADO BASSIA,  SA DE CV",BLV TEPEYAC 906 nan SAN NICOLAS LEON 37480 Guanajuato
2625,AGAPE TRAVEL  SA DE CV,AVENIDA COCODRILO MANZANA 19 LOTE 13 C 324 nan SUPERMANZANA 51 BENITO JUAREZ 77533 Quintana Roo
2626,CENTRALSOFT YINE  SA DE CV,AVENIDA REVOLUCION 1140 2 SAN JOSE INSURGENTES BENITO JUAREZ 3900 CDMX
2627,HIPERMERCADEO  SA DE CV,SENECA 41 nan POLANCO V SECCION MIGUEL HIDALGO 11560 CDMX
2628,DESI FYRE SISTEMAS  SA DE CV,CALZ LOS MISTERIOS 485 ALTOS INDUSTRIAL GUSTAVO A MADERO 7800 CDMX
2629,MATUK ASESORIA PROYECTO Y CONSTRUCCION  SA DE CV,TLAXCANTLA 11 nan TEPETLAOXTOC DE HIDA TEPETLAOXTOC 56070 Estado de Mexico
2630,"EL PINITO DE MEXICO, SA DE CV",JOSE MARIA ROA BARCENAS 157 nan OBRERA CUAUHTEMOC 6800 CDMX
2631,"DMG, SA DE CV",KIOKA 15 nan EUZKADI AZCAPOTZALCO 2660 CDMX
2632,SPIRULIFE DE MEXICO  SA DE CV,BOSQUE DE DURAZNOS 69 PISO 0 3 BOSQUE DE LAS LOMAS MIGUEL HIDALGO 11700 CDMX
2633,CARAMELTECH  SA DE CV,AVENIDA POPOCATEPETL 167 nan PORTALES SUR BENITO JUAREZ 3300 CDMX
2634,COMMON SOLUTIONS  SA DE CV,LUCERNA 62 102 JUAREZ CUAUHTEMOC 6600 CDMX
2635,TEMI ARQUITECTOS ASOCIADOS  SA DE CV,MADRID 16 nan DEL CARMEN COYOACAN 4100 CDMX
2636,GRUPO ALDAWAR  SA DE CV,MARGARITAS 82 nan FLORIDA ALVARO OBREGON 1030 CDMX
2637,SERVICIOS DE ASESORIA CONSULTORIA Y ESTUDIOS  SA DE CV,FORJADORES SIN NUM LOC 5 EL MEZQUITITO LA PAZ 23083 Baja California Sur
2638,MULTI TEST CENTER SA DE CV,FRANCISCO I MADERO 32 P 2 CENTRO AREA 1 CUAUHTEMOC 6000 CDMX
2639,FABRICA DE CAJAS DE CARTON ACUARIO SA DE CV,CALLE NICOLAS BRAVO 119 nan MARTIN CARRERA GUSTAVO A MADERO 7070 CDMX
2640,GROUNDING & LIGHTNING  SA DE CV,MELCHOR OCAMPO 104 14 SAN RAFAEL CUAUHTEMOC 6470 CDMX
2641,PRENDE AUDIOVISUAL  SA DE CV,HACIENDA PASEO DE ECHEGARAY 3 302 C BOSQUE DE ECHEGARAY NAUCALPAN 53310 Estado de Mexico
2642,MOTORES REFACCIONES Y SERVICIO SA DE CV,CENTENARIO 1156 nan ATZACOALCO GUSTAVO A MADERO 7040 CDMX
