,nombre,direccion
2180,CONSTRUCTORA Y COMERCIALIZADORA2000  SA DE CV,PILA 129 nan CIENEGUITAS GUADALUPE 98658 Zacatecas
2181,TRACTOREFA  SA DE CV,J ISABEL ROBLES 24 nan VETERANOS DE LA REV OJOCALIENTE 98700 Zacatecas
2182,SERVICIOS MANA SA DE CV,CARRETERA ZACATECAS TLCTNGO 99 nan COLOTLAN COLOTLAN 46238 Jalisco
2183,JUGOS DE MONTEMORELOS  SA DE CV,CARR GRAL TERAN KM 1 nan MONTEMORELOS CENTRO MONTEMORELOS 67500 Nuevo Leon
2184,MULTILLANTAS EL POLACO  SA DE CV,AV CAPITAN ALONSO DE LEON 403 nan ZARAGOZA MONTEMORELOS 67530 Nuevo Leon
2185,INMOBILIARIA DE LA COMARCA LAGUNERA  SA DE CV,CARRETERA EL VERGEL SN nan EL VERGEL GOMEZ PALACIO 35120 Durango
2186,INDUSTRIAL B&S DE MEXICO  SA DE CV,CALLE JUAN BRITTINGHAM 134 BIS nan CIUDAD INDUSTRIAL TORREON 27019 Coahuila
2187,SERVICIOS ELECTRICOSDEL NAZAS  SA DE CV,SALINAS DE GORTARI 9021 nan NUEVA LAGUNA NORTE TORREON 27089 Coahuila
2188,"RENTCO, SA DE CV",CALZADA AGUILA NACIONAL 1620 nan COL CENTRO TORREON 27000 Coahuila
2189,"AIRWAYS RENT A CAR, SA DE CV",BLVD CARRETERA TORREON SAN PEDRO KM 9 SN nan AEROPUERTO TORREON 27016 Coahuila
2190,AUTOTRANSPORTES SAN PEDRO TORREON SA DE CV,HIDALGO Y GOMEZ FARIAS S#N nan SAN PEDRO DE LAS COLONIAS CENT SAN PEDRO 27800 Coahuila
2191,TRANSPORTES EJIDALES SA DE CV,GOMEZ FARIAS E HIDALGO S#N nan CENTRO SAN PEDRO 27800 Coahuila
2192,TRANSPORTES FLECHA BLANCA  SA DE CV,HIDALGO Y CALLE GOMEZ FARIAS S#N nan SAN PEDRO DE LAS COLONIAS CENT SAN PEDRO 27800 Coahuila
2193,DUMA LOGISTICA  SA DE CV,BLVD TORREON MIELERAS KM 4 3 LA PERLA TORREON 27293 Coahuila
2194,"ALGODONERA ZAPATA, SA DE CV",AV MATAMOROS 1355 PTE ZONA CENTRO TORREON 27000 Coahuila
2195,INDUSTRIAS BARTHENEUF  SA DE CV,TOPIA 560 nan PARQUE IND LAGUNERO GOMEZ PALACIO 35070 Durango
2196,SANOR  SA DE CV,BLVD EL TAJITO 30 nan EL TAJITO TORREON 27100 Coahuila
2197,NUECES ZAC  SA DE CV,BEGONIA 104 nan LA DALIA TORREON 27397 Coahuila
2198,TECNOLOGIA AGROPECUARIA DEL NORTE  SA DE CV,AV RIO JORDAN 1463 nan MAGDALENAS TORREON 27010 Coahuila
2199,INDUSTRIAS FILO  SA DE CV,CALZADA JUAN PABLO II 177 nan OTRA NO ESPECIFICADA EN EL CAT TORREON 27400 Coahuila
2200,IMPORTIKA  SA DE CV,ANTONIO DUENEZ OROZCO 180 1 ZONA INDUSTRIAL TORREON 27019 Coahuila
2201,PAVIMENTOS Y EXCAVACIONES DE LA LAGUNA  SA DE CV,CERRADA DEL DIAMANTE 100 nan LA ROSA TORREON 27266 Coahuila
2202,SUMINISTROS INDUSTRIALES LAGUNA  SA DE CV,JULIO LUJAN 172 nan AMPLIACION LOS ANGEL TORREON 27140 Coahuila
2203,VMV RIEGOS  SA DE CV,CALZADA CRISTOBAL DIAZ NORTE 6 nan MATAMOROS MATAMOROS 27440 Coahuila
2204,MEXICALI DOORS SA DE CV,BLV LAZARO CARDENAS 1177 nan VILLAFONTANA MEXICALI 21180 Baja California
2205,AGROVETERINARIA JORAL  SA DE CV,6A AV SUR PONIENTE 231 nan CENTRO TUXTLA GUTIERREZ 29000 Chiapas
2206,GASOLINERA LA BARRANCA DE ALAMO  SA DE CV,CARRETERA ALAMO IXHUATLAN DE MADERO KM 16 nan LA BARRANCA ALAMO TEMAPACHE 92730 Veracruz
2207,DESARROLLO AGROINDUSTRIAL GAYA  SA DE CV,AV HIDALGO 56 nan GUTIERREZ ZAMORA CEN GUTIERREZ ZAMORA 93556 Veracruz
2208,"CEJORO, SA DE CV",FRANCISCO JAVIER MINA 133 nan PROVIDENCIA GUTIERREZ ZAMORA 93550 Veracruz
2209,CONSTRUCCION OPERACIONES SERVS Y PROYECTOS COSYP  SA DE CV,CALLE 4 301 B nan CAZONES POZA RICA DE HIDALGO 93230 Veracruz
2210,CLINICA HOSPITAL Y SERVICIOS SAN JUAN BOSCO  SA DE CV,PROL AVALO 201 nan BENITO JUAREZ POZA RICA DE HIDALGO 93310 Veracruz
2211,VIDRIERIA X DE POZA RICA  SA DE CV,EMILIANO ZAPATA 305 nan TAJIN POZA RICA DE HIDALGO 93330 Veracruz
2212,TELEDINAMICA MEXICO  SA DE CV,PRIV AGUSTIN LARA 12 nan JDN ESPA#OL MONTERREY 64820 Nuevo Leon
2213,COMERCIALIZADORA SEMALE  SA DE CV,CARRETERA NACIONAL ALAZAN CANOAS KM 95 2 nan LUIS DONALDO COLOSIO TEMPOAL 92061 Veracruz
2214,CADENA STORE  SA DE CV,5 DE MAYO 21 L 1 LAZARO CARDENAS TEMPOAL 92060 Veracruz
2215,PA LANTE VERACRUZ S DE RL DE CV,CARR NAL NJOS TAMP KM 84 5 nan SALTILLO GRANDE CHINAMPA DE GOROSTIZA 92420 Veracruz
2216,GERTELL COMBUSTIBLES SA DE CV,CUAUHTEMOC SN nan CAPITAN ANTONIO REYES HUEJUTLA DE REYES 43000 Hidalgo
2217,FERRETERIA VIHERA SA DE CV,PALMA S#N nan COLALAMBRE HUEJUTLA DE REYES 43000 Hidalgo
2218,SERVICIO PLATON SANCHEZ  SA DE CV,CARRETERA MEXICO#TAMPICO KM 234 S#N nan CENTRO PLATON SANCHEZ 92130 Veracruz
2219,CONSORCIO AGROVETERINARIO EL RANCHERO SA DE CV,MADERO 97 nan CIUDAD VALLES CENTRO CIUDAD VALLES 79000 San Luis Potosi
2220,VELASCO ARCE Y ASOCIADOS AGENTE DE SEGUROS  SA DE CV,PROLONGACION GOBERNADORES 451 nan SAN FRANCISCO COAXUSTENCO METEPEC 52140 Estado de Mexico
2221,INGENIERIA Y ARQUITECTURA CARMAR SA DE CV,LAGUNA DE GIGANTES 105 1 NUEVA OXTOTITLAN TOLUCA 50100 Estado de Mexico
2222,JACEB  SA DE CV,VIALIDAD LAS TORRES 1304 nan SEMINARIO 1A 2A Y 3 TOLUCA 50170 Estado de Mexico
2223,FORVIL  SA DE CV,QUINTANA ROO NTE 109 5 PISO CENTRO LA MERCED TOLUCA 50080 Estado de Mexico
2224,COMERCIALIZADORA MAYER SA DE CV,CALLE 4 SUR 107 LT103 LA TOLUCA 2000 TOLUCA 50233 Estado de Mexico
2225,"GARCIA VILLARREAL, SA DE CV",FELIPE VILLANUEVA SUR 413 nan MORELOS 1A SECCION TOLUCA 50120 Estado de Mexico
2226,SF COMERCIALIZADORA S DE RL DE CV,RODOLFO SOTO CORDERO 411 nan MORELOS TOLUCA 50120 Estado de Mexico
2227,DISTRIBUIDORA ALCAMPO DE TOLUCA SA CV,PASAJE 16 DE SEPTIEMBRE 204 G CENTRO TOLUCA 50000 Estado de Mexico
2228,HOSTERIA LAS RAMBLAS SA DE CV,AV CALIMAYA KM 1 LOCAL J EL MESON CALIMAYA 52220 Estado de Mexico
2229,ORGANIZACION INTEGRAL DE ALARMAS Y SEGURIDAD PRIVAD  SA DE CV,TLAXCALA 151 DEPTO403 HIPODROMO CONDESA CUAUHTEMOC 6170 CDMX
2230,INMOBILIARIA TIAN SA DE CV,PASEO SAN ISIDRO 400 28 ESPIRITU SANTO METEPEC 52140 Estado de Mexico
2231,CONINGAR CONSTRUCCIONES  SA DE CV,GUERRERO 32 LOCAL 12 CENTRO PONIENTE TEXCOCO 56100 Estado de Mexico
2232,HOTEL SIMON  SA DE CV,MARIANO MATAMOROS 202 nan TOLUCA DE LERDO CENTRO TOLUCA 50000 Estado de Mexico
2233,ACEROS DE TOLUCA  SA DE CV,PLAN DE TEXCA 101 nan LA MAGDALENA TOLUCA 50190 Estado de Mexico
2234,GRUPO MEXICANO ARSAN SA DE CV,PRESA DE LA AMISTAD 193 nan VALLE VERDE TOLUCA 50140 Estado de Mexico
2235,UC SERVICIOS  SA DE CV,JOSE VICENTE VILLADA 22 B REFORMA SAN MATEO ATENCO 52120 Estado de Mexico
2236,KI KAAB GOURMET  SA DE CV,SAN JORGE 244 1 CLUB DE GOLF SAN CAR METEPEC 52159 Estado de Mexico
2237,RADIOCOMUNICACION SISTEMAS Y SERVICIOS  SA DE CV,SOLIDARIDAD LAS TORRES 114 SN DEL PARQUE TOLUCA 50180 Estado de Mexico
2238,POZOS Y BOMBAS INOXIDABLES  SA DE CV,CERRADA DE SANTA CRUZ 14 B B LAS HACIENDAS METEPEC 52157 Estado de Mexico
2239,TIONAL  SA DE CV,FONTANAS SN nan VALLE VERDE VALLE DE BRAVO 51200 Estado de Mexico
2240,PLASTICO INDUSTRIAL DE TOLUCA  SA DE CV,MIGUEL HIDALGO 19 nan SAN LORENZO COACALCO METEPEC 52140 Estado de Mexico
2241,ARRENDADORA CORPORATIVA NOVA  SA DE CV,HUERTAS 15 nan LA VIRGEN METEPEC 52149 Estado de Mexico
2242,GRUPO EL PILAR  SA DE CV,AVENIDA BENITO JUAREZ GARCIA 183   29 nan ALTAVISTA METEPEC 52172 Estado de Mexico
2243,GASOLINERA TECNOLOGICO  SA DE CV,SAN LORENZO 153 1006 B DEL VALLE BENITO JUAREZ 3100 CDMX
2244,INAMBTEC  SA DE CV,BENITO JUAREZ GARCIA 907 2 PURISIMA METEPEC 52169 Estado de Mexico
2245,CONSORCIO DIDEYCO ARQUITECTONICO  SA DE CV,FUENTE DE SATURNO 218 A SAN GABRIEL METEPEC 52159 Estado de Mexico
2246,BODEGA ARCO  SA DE CV,VICENTE LOMBARDO TOLEDANO 198 nan SAN PEDRO TOTOLTEPEC TOLUCA 50226 Estado de Mexico
2247,APIZHE SERVICES DE MEXICO S DE RL DE CV,AVENIDA ISIDRO FABELA 108 nan HIPICO METEPEC 52156 Estado de Mexico
2248,INGENIERIA HIDRAULICA Y AUTOMATIZACION  SA DE CV,BLVD MIGUEL ALEMAN VALDEZ 1663 BIS LOCAL C REFORMA SAN MATEO ATENCO 52120 Estado de Mexico
2249,APPLIED INDUSTRIAL MAINTENANCE  SA DE CV,AV BENITO JUAREZ 1001 PIS4 407 SAN FRANCISCO COAXUS METEPEC 52158 Estado de Mexico
2250,GRUPO EMPRESARIAL PERROD  SA DE CV,PROLONGACION 5 DE MAYO 1567 ######## COMISION FEDERAL DE TOLUCA 50150 Estado de Mexico
2251,"STAMPING INDUSTRIAL, SA DE CV",DR RAUL HERNANDEZ PAGAZA 103 nan CAPULTITLAN TOLUCA 50260 Estado de Mexico
2252,"TRANSPORTES JAVJ, SA DE CV",14 DE FEBRERO 214 nan VICENTE GUERRERO TOLUCA 50110 Estado de Mexico
2253,ARVA LABORATORIO DE ANALISIS INDUSTRIALES  SA DE CV,MARIANO AZUELA 1537 PONIENTE LOTE 1 LAS JARAS METEPEC 52160 Estado de Mexico
2254,SANATORIO GALENUS DETOLUCA SA DE CV,DR JUAN RODRIGUEZ 1300 nan FEDERAL TOLUCA 50120 Estado de Mexico
2255,"MICRO HOUSE, SA DE CV",JOSE VICENTE VILLADA 415 nan FRANCISCO MURGUIA EL TOLUCA 50130 Estado de Mexico
2256,GIPER IMPRESORES  SA DE CV,LAGO GARDA 105 nan 1A SECCION SEMINARIO TOLUCA 50170 Estado de Mexico
2257,BIT TECHNOLOGIES MEXICO  SA DE CV,16 DE SEPTIEMBRE NTE 636 nan LAZARO CARDENAS METEPEC 52148 Estado de Mexico
2258,FUNDICIONES INDUSTRIALES NO FERROSAS  SA DE CV,IGNACIO COMONFORT 780 nan LA PROVIDENCIA METEPEC 52177 Estado de Mexico
2259,VIEMOTIONS  SA DE CV,LONDRES 39 LOCAL 1B JUAREZ CUAUHTEMOC 6600 CDMX
2260,CESMA SOLUCIONES EN INGENIERIA  SA DE CV,DURANGO SN nan SAN GASPAR TLAHUELIL METEPEC 52147 Estado de Mexico
2261,VEHICULOS MAQUINARIAY MANTENIMIENTO  SA DE CV,RAFAEL GARCIA MORENO 601 A nan CUAUHTEMOC TOLUCA 50130 Estado de Mexico
2262,VIGILANCIA INDUSTRIAL PRIVADA  SA DE CV,DAGOBERTO FLORES MZ 6 LT 10 J JIMENEZ GALLARDO METEPEC 52167 Estado de Mexico
2263,ECOSOLARIS ENERGY SA DE CV,CAMINO A LA COLONIA ALVARO OBREGON 2712 OTE nan SAN MIGUEL TOTOCUITL METEPEC 52143 Estado de Mexico
2264,GALA STEEL  SA DE CV,DIVISION DEL NORTE 1B nan EL TEJOCOTE TOLUCA 50010 Estado de Mexico
2265,CONSTRUCTORA BRECELI SA DE CV,NTE 74 A 10020 nan DEL OBRERO GUSTAVO A MADERO 7430 CDMX
2266,"INDUMET, SA DE CV",BOULEVARD ALFREDO DEL MAZO 1420 B SANTA CRUZ TOLUCA 50290 Estado de Mexico
2267,MEXOCHEM CORPORATIVO SA DE CV,VENADO 20 nan PARQUE INDUSTRIAL TENANGO DEL VALLE 52303 Estado de Mexico
2268,DISTRIBUIDORA GALIAZ SA DE CV,LUIS GONZAGA URBINA 114 CASA 9B GRAN MORADA TOLUCA 50010 Estado de Mexico
2269,SIBEES SOFT  SA DE CV,JUAN FERNANDEZ ALBARRAN PONIENTE 202 2 UNIVERSIDAD TOLUCA 50130 Estado de Mexico
2270,TRANSPORTES O. ESTEBAN  SA DE CV,CDA POPOCATEPETL 176 nan FRACC REAL DEL BOSQUE TOLUCA 50110 Estado de Mexico
2271,"SENALES Y DISENOS, SA DE CV",AV INDEPENDENCIA OTE 1310 nan ZONA INDUSTRIAL TOLUCA 50070 Estado de Mexico
2272,POTENCIA.COM  SA DE CV,JOSE VICENTE VILLADA 603 C 18 SAN LORENZO TEPALTIT TOLUCA 50010 Estado de Mexico
2273,APPLIED TECHNOLOGY CENTER DE MEXICO  SA DE CV,GRAL MANUEL GONZALEZ 808 nan MODERNA DE LA CRUZ TOLUCA 50180 Estado de Mexico
2274,MERCO COMISIONISTAS  SA DE CV,RINCONADA DE LA MERCED REAL 1 nan HACIENDA SAN JOSE TOLUCA 50210 Estado de Mexico
2275,MATERIALES MAGRIL SA DE CV,CALLE GUADALUPE VICTORIA 5 nan SAN PABLO AUTOPAN TOLUCA 50290 Estado de Mexico
2276,CONSTRUCTORA LEOHNOS SA DE CV,IGNACIO ALLENDE 23 H 1 STA ANA TLAPALTITLAN TOLUCA 50160 Estado de Mexico
2277,STEP SERVICIOS TECNICOS ELECTROMECANICOSPERALTA  SA DE CV,CUAUHTEMOC 126 nan SANTIAGO TLACOTEPEC TOLUCA 50255 Estado de Mexico
2278,ENERGIA EN MOVIMIENTO DE MEXICO  SA DE CV,PASEO TOLLOCAN 988 D SN SANTA ANA TLAPALTITL TOLUCA 50160 Estado de Mexico
2279,AGROQUIMICOS EL ROMANO  SA DE CV,MIGUEL SALINAS ALANIS 503 nan VALLE VERDE TOLUCA 50140 Estado de Mexico
2280,"H & B CLOTHING CO, SA DE CV",CARLOS ESTRADA 411 nan CENTRO TENANCINGO 52400 Estado de Mexico
2281,DISTRIBUIDORA LA PAZ SA DE CV,AV JUAREZ 10 nan CENTRO VILLA DEL CARBON 54300 Estado de Mexico
2282,JILOTEPEC MOTORS  SA DE CV,CR JILOTEPEC CORRALES KM 4 nan JILOTEPEC DE MOLINA JILOTEPEC 54240 Estado de Mexico
2283,SERVICIOS UNIDOS URBANOS Y SUBURBANOS DEJILOTEPEC  SA DE CV,JUAREZ SN nan JILOTEPEC DE MOLINA ENRIQUEZ JILOTEPEC 54240 Estado de Mexico
2284,TURVICAR  SA DE CV,VICENTE VILLADA 15 ######## VILLA DEL CARBON VILLA DEL CARBON 54300 Estado de Mexico
2285,SERVIGAS SAN FRANCISCO  SA DE CV,CARRETERA  IXTLAHUACA JIQUIPILCO KM 1 SN RANCHO LA ASUNCION IXTLAHUACA 50740 Estado de Mexico
2286,GRUPO AVICOLA TEPEXPAN  SA DE CV,CONOCIDO SN SANTA CRUZ TEPEXPAN SN SN SANTA CRUZ TEPEXPAN JIQUIPILCO 50820 Estado de Mexico
2287,RIVERA DE JESUS Y ASOCIADOS SA DE CV,TOLUCA 14 nan BO SANTIAGUITO OCOYOACAC 52740 Estado de Mexico
2288,EMPAK SPIROTALLIC MEXICANA  SA DE CV,BENITO JUAREZ 202 nan SAN MIGUEL ZINACANTEPEC ZINACANTEPEC 51350 Estado de Mexico
2289,MATERIALES MAPOC  SA DE CV,AV ALFREDO DEL MAZO SN nan VILLA DEL CARBON VILLA DEL CARBON 54300 Estado de Mexico
2290,SERVICIO MABIAN  SA DE CV,ALVARO OBREGON 18 N CENTRO TEXCALTITLAN 51670 Estado de Mexico
2291,"GRUPO LABERINTO, SA DE CV",CALIFORNIA E JUAN DE LA BARRERA 3446 SUR nan COL FAUSTINO FELIX CAJEME 85180 Sonora
2292,MOTOREPUESTOS DE OBREGON  SA DE CV,ZARAGOZA OTE 524 nan CIUDAD OBREGON CENTRO CAJEME 85000 Sonora
2293,"UNIFORMES BAYONA, SA DE CV",JESUS GARCIA 900 PTE HIDALGO CAJEME 85140 Sonora
2294,AGRICOLA TAKIA SA DE CV,RAFAEL J ALMADA 2110 LOCAL 6 JUAREZ NAVOJOA 85870 Sonora
2295,GM FARMACIA  SA DE CV,NO REELECCION 124 nan CENTRO CAJEME 85000 Sonora
2296,INVMEX  SA DE CV,TLAXCALA 318 nan CENTRO CAJEME 85000 Sonora
2297,MARANT CONSTRUCCIONES  SA DE CV,I RAMIREZ 205 OTE CAMPESTRE CAJEME 85160 Sonora
2298,AMBIO TEC  SA DE CV,MIGUEL ALEMAN 874 SUR CIUDAD OBREGON CENTR CAJEME 85000 Sonora
2299,BTV CONSTRUCTORA  SA DE CV,CALL NO REELECCION 521 OTE CIUDAD OBREGON CENTRO CAJEME 85000 Sonora
2300,M R DISTRIBUIDORA ELECTRICA  SA DE CV,AV DR NORMAN E BORLAUG 6210 INT NUEVA PALMIRA CAJEME 85190 Sonora
2301,SERVICIOS Y LUBRICANTES FORGAS  SA DE CV,MIGUEL HIDALGO 401 SUR CIUDAD OBREGON CENTR CAJEME 85000 Sonora
2302,JEMASO SC DE RL DE CV,DOM CONOCIDO SN nan PAREDONCITO BENITO JUAREZ 85297 Sonora
2303,AGUILAR ISLAS  SA DE CV,SEGUNDA 7485 nan ZNA CENTRO TIJUANA 22000 Baja California
2304,IWS DE MEXICO S DE RL DE CV,AV MIGUEL ANZUREZ 11678 nan LIBERTAD TIJUANA 22400 Baja California
2305,ADMINISTRADORA LESEN SA DE CV,BLVD BENITO JUAREZ 286 nan ROSARITO B C PLAYAS DE ROSARITO 22710 Baja California
2306,CONSTRUCTORA Y ARRENDADORA CR  SA DE CV,CARRETERA ANTIGUA TIJUANA MEXICALI 1603 nan VI#EDOS CASA BLANCA TIJUANA 22246 Baja California
2307,PROFESIONAL DE EVENTOS SA DE CV,TELEVISION 2833 nan JUAREZ TIJUANA 22040 Baja California
2308,MOTEL PACIFIC  SA DE CV,DURANGO 2251 nan MADERO TIJUANA 22040 Baja California
2309,DECKTEC  SA DE CV,LAGO MALAR 52 nan CUAUHTEMOC PENSIL MIGUEL HIDALGO 11490 CDMX
2310,CELAG DE TIJUANA  SA DE CV,CALLE COLIMA 2225 1 MADERO CACHO TIJUANA 22040 Baja California
2311,ISOCONTENEDORES MARITIMOS  SA DE CV,AVENIDA PRINCIPAL MANZANA 5 LOTE 10 ZONA 7 TARIMOYA ZONA URBANA VERACRUZ 91855 Veracruz
2312,CLINICA NUEVA TIJUANA GRIJALVA  SA DE CV,AVE LOPEZ PORTILLO PTE 317 MODULO 3 NUEVA TIJUANA TIJUANA 22435 Baja California
2313,EMPLEOS EXTERNOS S DE RL DE CV,VIA RAPIDA PONIENTE 4020 A ANEXA 20 DE NOVIEMBR TIJUANA 22100 Baja California
2314,DIBAZA DE B C S DE RL DE CV,PASEO PLAYAS 1834 nan PLAYAS DE TIJUANA TIJUANA 22500 Baja California
2315,MIKA DE MEXICO S DE RL DE CV,ENSENADA 689 4 PLAYAS DE TIJUANA SE TIJUANA 22506 Baja California
2316,FAST PACK DEL NORTE S DE RL DE CV,AV MURUA MARTINEZ 1000 P CAMPESTRE MURUA MART TIJUANA 22455 Baja California
2317,MANIOBRAS DE PRECISION  SA DE CV,CARRETERA TIJUANA#MEXICALI KM 16#4 92 EL FLORIDO 1 TIJUANA 22237 Baja California
2318,FERREDESCUENTOS  SA DE CV,BLVD INSURGENTES 1164 3 LOS SAUCILLOS TIJUANA 22660 Baja California
2319,GAMMEO INDUSTRIAL S DE RL DE CV,MISION SANTO TOMAS 18403 nan KINO TIJUANA 22223 Baja California
2320,ANGIMA COMERCIALIZADORA S DE RL DE CV,ALBA ROJA 13015 nan MONTE BELLO TIJUANA 22195 Baja California
2321,"MERCANTIL VIOLETA, SA DE CV",RUFINO TAMAYO 10312 A ZONA RIO TIJUANA 22320 Baja California
2322,COMPONENTES DE CALIDAD S DE RL DE CV,CORREGIDORA 1839 nan ALDRETE TECATE 21430 Baja California
2323,LA CASA DEL CAR WASHS DE RL DE CV,AVE REFORMA 567 nan ZONA CENTRO ENSENADA 22800 Baja California
2324,PERFOBAJA  SA DE CV,CALLE PASEO DE LOS HEROES 10231 301 6 ZONA URBANA RIO TIJUANA 22010 Baja California
2325,SYSTEM COMMUNICATIONS S DE RL DE CV,JOSE LOPEZ PORTILLO 350 OTE nan NUEVA TIJUANA TIJUANA 22435 Baja California
2326,MAQUINADOS Y TERMINACIONES SA DE CV,C IGNACIO ALTAMIRANO 1724 nan MAESTROS ENSENADA 22840 Baja California
2327,SINERGI VT  SA DE CV,CORAL 1545 6 BUSTAMANTE ENSENADA 22840 Baja California
2328,CALIFORNIA TRAILER PARK MOTEL  SA DE CV,KM 103 700 TIJUANA ENSENADA SN nan EL SAUZAL ENSENADA 22760 Baja California
2329,SMART TEAM  SA DE CV,AVE REVOLUCION 397 nan FRACC ESPINOZA TECATE 21410 Baja California
2330,FARMACIA SAN CARLOS DE BAJA CALIF  SA DE CV,AV JUAREZ 106 nan ZONACENTRO TECATE 21400 Baja California
2331,MATERIALE S Y FERRETERIA SALAZAR  SA DE CV,PASEO DE LA JUVENTUD 85 nan GUAJARDO TECATE 21450 Baja California
2332,FABRICADORES TECNICOS S DE RL DE CV,ENCINO 106 nan PARQUE INDUSTRIAL TECATE TECATE 21430 Baja California
2333,AGENCIA DE VIAJES ERIKSEIDA  SA DE CV,BOULEVARD DEFENSORES 690 nan CHAVEZ TECATE 21440 Baja California
2334,JOAL PRODUCE S DE RL DE CV,CALLE PARCELA 211 nan MANEADERO ENSENADA 22790 Baja California
2335,APYS COLOR SUPPLY SA DE CV,AVE DE LAS AMERICAS 1171 9 HIDALGO JUAREZ 32300 Chihuahua
2336,CAPRI CARNES DEL NORTE  SA DE CV,SANTIAGO TRONCOSO 1167 A ECO 2000 JUAREZ 32574 Chihuahua
2337,CIA DESLINDADORA REAL DE SAN LORENZO SA DE CV,REP DE CHILE 139 nan PARTIDO ROMERO JUAREZ 32030 Chihuahua
2338,COMERCIALIZADORA DE PRODUCTOS AGROPECUARIOS Y MARINOS SA CV,BOULEVARD LUIS ENCINAS 384 L2 VALLE VERDE HERMOSILLO 83200 Sonora
2339,BORDER EXPRESS DE MEXICO  SA DE CV,JUAREZ PORVENIR 880 8A NUEVO ZARAGOZA JUAREZ 32701 Chihuahua
2340,CCP DE JUAREZ  SA DE CV,CORDILLERA DE LOS ANDES 6547 nan LA CUESTA JUAREZ 32350 Chihuahua
2341,"MISCELEC CHIHUAHUA,  SA DE CV",AVE DE LAS INDUSTRIAS 6500 46 NOMBRE DE DIOS CHIHUAHUA 31110 Chihuahua
2342,IMPRESOS CONTINUOS DE LA FRONTERA  SA DE CV,RANCHO LA BOQUILLA 3361 nan PRADERA DORADA JUAREZ 32618 Chihuahua
2343,TURISMO CHIHUAHUENSE SA DE CV,NINOS HEROES 6655 nan DEL FUTURO JUAREZ 32650 Chihuahua
2344,COMPANIA CONSTRUCTORA FRONTERIZA  SA DE CV,IGNACIO RAMIREZ 450 nan LAS MARGARITAS JUAREZ 32300 Chihuahua
2345,PRIMOS SYSTEMS SA DE CV,DE LA RAZA 5385 4 MASCARE#O JUAREZ 32340 Chihuahua
2346,"TALLER OPTICO EXCEL, SA DE CV",FRANCISCO VILLA 115 4 CIUDAD JUAREZ CENTRO JUAREZ 32000 Chihuahua
2347,VANGD  SA DE CV,TAMAULIPAS 704 2 PETROLERA COATZACOALCOS 96500 Veracruz
2348,"MI LLANTA, SA DE CV",ABASOLO 205 SN COATZACOALCOS CENTRO COATZACOALCOS 96400 Veracruz
2349,COMERCIALIZADORA EXCO INTERNACIONAL  SA DE CV,AV 1RO DE MAYO 705 nan FRUTOS DE LA REVOLUC COATZACOALCOS 96470 Veracruz
2350,MAQUINARIA INDUSTRIAL Y DE CONSTRUCCION  SA DE CV,MARIANO MATAMOROS 507 nan LAZARO CARDENAS COATZACOALCOS 96460 Veracruz
2351,SASTRERIA Y UNIFORMES WILLIAMS  SA DE CV,AV MIGUEL HIDALGO 1006 nan COATZACOALCOS CENTRO COATZACOALCOS 96400 Veracruz
2352,RODAMIENTOS UNIVERSALES  SA DE CV,ZARAGOZA 1309 2# PISO CENTRO COATZACOALCOS 96400 Veracruz
2353,EMULSIONES DEL GOLFO SA DE CV,REYES AZTECAS 100 ######## TACOTENO MINATITLAN 96870 Veracruz
2354,FLETES INSURGENTES DEL SUR  SA DE CV,PANAMA 77 nan NUEVO MINATITLAN MINATITLAN 96760 Veracruz
2355,NOBLE LIMPIEZA SA DE CV,RODRIGUEZ MALPICA 1526 nan BRISAS DEL SUR COATZACOALCOS 96529 Veracruz
2356,REPARACIONES HIDROMECANICAS DEL SUR  SA DE CV,PROLONGACION RIO SABINAS 420 nan MANANTIALES SAN PEDRO CHOLULA 72756 Puebla
2357,SEMI-NUEVOS RIVERA  SA DE CV,JUSTO SIERRA 208 nan NUEVO MINATITLAN MINATITLAN 96760 Veracruz
2358,KERNEL SYSTEMS  SA DE CV,CALLE 10 LT 3 MZ 27 PETROLERA MINATITLAN 96850 Veracruz
2359,VETERINARIA EL RANCHO  SA DE CV,FRANCISCO I MADERO 41 LC 1 PLAYON SUR MINATITLAN 96757 Veracruz
2360,EXPRESS GONZA  SA DE CV,CARRETERA ANTIGUA COATZA KM 0 MAS400 nan MAPACHAPA MINATITLAN 96904 Veracruz
2361,CELEC INSTALACIONES  SA DE CV,INDEPENDENCIA 134 202 CENTRO LEON 37000 Guanajuato
2362,TERMO PAILERIA INDUSTRIAL SA DE CV,LAGUNILLAS FTE 410 nan LAGUNILLAS LEON 37669 Guanajuato
2363,AMUEBLADOS DEL CAMPESTRE  SA DE CV,AV GUANAJUATO 104 nan JARDINES DEL MORAL LEON 37160 Guanajuato
2364,TERMOCONSTRUCCIONES  SA DE CV,CALLE CENTENARIO 809 nan SAN MIGUEL LEON 37390 Guanajuato
2365,UNICA & ETERNA SA DE CV,BLVD CAMPESTRE 101 10 JARDINES DEL MORAL LEON 37160 Guanajuato
2366,MAFE MEDICAL SERVICE  SA DE CV,CERRADA PALMA REAL 166 nan EL PALMAR LEON 37100 Guanajuato
2367,"PATTO TOUR, SA DE CV",BLVD L MATEOS 1902 F 10 PE#ITAS LEON 37180 Guanajuato
2368,"COSUPLAN, SA DE CV",LAS TORRES 434 3 SAN JERONIMO LEON 37148 Guanajuato
