,nombre,direccion
3626,COMPOSITES AND DERIVATIVES  SA DE CV,MONTEJO 2  DEL PILAR RESIDENCIA TLAJOMULCO DE ZUIGA 45645 Jalisco
3627,RYCSA COMERCIAL  SA DE CV,RIO VOLGA 1425 nan ATLAS GUADALAJARA 44870 Jalisco
3628,CANTUBOS DE CARTON  SA DE CV,CARRETERA A SAN ISIDRO MAZATEPEC 9001 nan TEPETATES TLAJOMULCO DE ZUIGA 45640 Jalisco
3629,TRANSPORTES FRIVE SA DE CV,AV MARIANO OTERO 5120 LOC 9 PASEOS DEL SOL ZAPOPAN 45079 Jalisco
3630,AUTO ACTIVO  SA DE CV,PATRIA 2766 nan PASEOS DEL SOL ZAPOPAN 45070 Jalisco
3631,ENTORNO EN COMUNICACION SA DE CV,AV PATRIA 1150 LOCALCH3 MIRADOR DEL SOL ZAPOPAN 45054 Jalisco
3632,CARBOPACK  SA DE CV,PERIF SUR 585 nan EL BRISEO ZAPOPAN 45236 Jalisco
3633,PROQUILAT  SA DE CV,CALLE VOLCAN ZACATECAS 1182 B EL COLLI URBANO 1RA ZAPOPAN 45070 Jalisco
3634,VISION MEDIA DE LUXE SA DE CV,AV CHAPULTEPEC 130 102 AMERICANA GUADALAJARA 44160 Jalisco
3635,BKT BICIPUBLICA  SA DE CV,CALLE COLONIAS 221 8 AMERICANA GUADALAJARA 44160 Jalisco
3636,IMPRESOS DE CABER SA DE CV,CALLE SAN JUAN 76 A TEPEYAC ZAPOPAN 45150 Jalisco
3637,DULYMEX  SA DE CV,ANASTACIO BUSTAMANTE 76 3 FRANCISCO SARABIA ZAPOPAN 45236 Jalisco
3638,TEJIDOS SAN AGUSTIN  SA DE CV,PARAISO 1655 nan FRESNO ORIENTE GUADALAJARA 44907 Jalisco
3639,"MOLDESA, SA DE CV",CLAVEL 165 nan AGRICOLA ZAPOPAN 45236 Jalisco
3640,TECNOLOGICA FARMACEUTICA DE MEXICO SA DE CV,CARRET STA ANA TEPETITLAN 2200 4 STA ANA TEPETITLAN ZAPOPAN 45230 Jalisco
3641,"QUIMICA AGMA, SA DE CV",CTO LOMAS ALTAS 30 B BOSQUES DE STA ANITA TLAJOMULCO DE ZUIGA 45645 Jalisco
3642,DULCERAMA DE MEXICO  SA DE CV,SAN FRANCISCO 1041 nan LA PALMIRA ZAPOPAN 45234 Jalisco
3643,ELECTRO SUMINISTROS PARA ENTRETENIMIENTO SA DE CV,EL ROSARIO 693 7 JARDINES DEL BOSQUE CENTRO GUADALAJARA 44520 Jalisco
3644,ZAPATILLAS RONAY S DE RL DE CV,C RIO LA BARCA 1680 nan ATLAS GUADALAJARA 44870 Jalisco
3645,MUEBLES ESCO  SA DE CV,JUSTO SIERRA 822 nan AGUA BLANCA INDUSTRI ZAPOPAN 45235 Jalisco
3646,JOCOQUE ROSY  SA DE CV,AVENIDA FRANCISCO I MADERO 1415 nan JARDINES DEL VALLE AHOME 81245 Sinaloa
3647,REFRIGERACION INTERNACIONAL SA DE CV,CONSTITUCION 261 SUR 1 PRIMER CUADRO CENTRO AHOME 81200 Sinaloa
3648,MAQUINARIA PARA PAPAS BLANCHET SA DE CV,CARRETERA INTERNACIONAL SN nan MIGUEL HIDALGO AHOME 81210 Sinaloa
3649,"CENTRAL CHILERA, SA DE CV",BLVD ROSENDO G CASTRO SN 58 ANTONIO TOLEDO CORRO AHOME 81285 Sinaloa
3650,CONSTRUCTORA E INMOBILIARIA SANTA FE  SA DE CV,GMO PRIETO 40 SUR CENTRO AHOME 81220 Sinaloa
3651,SERVICIOS DE SALUD AGRAZ  SA DE CV,JOSE MARIA MORELOS PONIENTE 559 nan CENTRO AHOME 81200 Sinaloa
3652,"IOSA DE LOS MOCHIS, SA DE CV",AVENIDA REVOLUCION PONIENTE 332 nan MIGUEL HIDALGO AHOME 81210 Sinaloa
3653,PRODUCTOS PURIFICADOS MANANTLAN  SA DE CV,MANUEL DOBLADO 258 nan AUTLAN DE NAVARRO AUTLAN DE NAVARRO 48900 Jalisco
3654,HORFI  SA DE CV,AVENIDA LUIS DONALDO COLOSIO 880 SN AUTLAN DE NAVARRO AUTLAN DE NAVARRO 48900 Jalisco
3655,ELECTRODOMESTICOS AUTLAN  SA DE CV,VENUSTIANO CARRANZA 107 nan CENTRO AUTLAN DE NAVARRO 48900 Jalisco
3656,PANADERIA LA ESPIGA DE AUTLAN SA DE CV,LUCERO 20 nan JDNES LOS BELENES ZAPOPAN 45190 Jalisco
3657,SUPER TIENDA MARTINEZ  SA DE CV,REFORMA 361 nan AUTLAN DE NAVARRO AUTLAN DE NAVARRO 48900 Jalisco
3658,SICAR SOLUTIONS  SA DE CV,MAGISTERIO 23 A JARDINES AUTLAN AUTLAN DE NAVARRO 48900 Jalisco
3659,AGROPECUARIA UNION  SA DE CV,JALISCO PTE 80 nan CENTRO UNION DE TULA 48000 Jalisco
3660,AUTOEXPRESS EL CRUCERO SANTA MARIA SA DE CV,AVENIDA NOVELISTA 7009 nan LOMAS UNIVERSIDAD ZAPOPAN 45029 Jalisco
3661,CLASICOS SYP  SA DE CV,CAMINO DE TERRACERIA A SAN JOSE DE LAS PILAS 7 nan PONCITLAN CENTRO PONCITLAN 45950 Jalisco
3662,MODAS CAROLINA SA DE CV,CAMINO A PANZA COLA 13 nan AYOTLAN AYOTLAN 47930 Jalisco
3663,GRANEROS AMEGUT  SA DE CV,AV INDEPENDENCIA 570 nan SAN FELIPE ATOTONILCO EL ALTO 47750 Jalisco
3664,REFACCIONES AGRICOLAS PLASCENCIA  SA DE CV,AV LAZARO CARDENAS 656 nan LA BARCA CENTRO LA BARCA 47910 Jalisco
3665,"AUTOLINEAS AVANTE, SA DE CV",NIOS HEROES 40 nan CENTRO LA BARCA 47910 Jalisco
3666,TRACTORES DE LA BARCA  SA DE CV,LAZARO CARDENAS 656 nan LA BARCA CENTRO LA BARCA 47910 Jalisco
3667,ARRENDAMIENTOS INTEGRALES ALTEOS  SA DE CV,FRANCISCO MEDINA ASCENCIO 480 nan ARANDAS CENTRO ARANDAS 47180 Jalisco
3668,AGRODELTOR S DE PR DE RL DE CV,RIO DUERO 21 A CENTRO VISTA HERMOSA 59210 Michoacan
3669,IMPULSORA DE ZIRAHUEN SA DE CV,RIVERA DEL LAGO 3 nan ZIRAHUEN SALVADOR ESCALANTE 61810 Michoacan
3670,INDUSTRIAS TEXTILES MOSS  SA DE CV,PASEO DE LA REFORMA 1006 nan EJIDAL TRES PUENTES MORELIA 58175 Michoacan
3671,COMERCIALIZADORA GERMANY  SA DE CV,CALZADA LA HUERTA 687 nan MORELOS MORELIA 58030 Michoacan
3672,AUTOREFACCIONES ALANIS  SA DE CV,RITA PEREZ DE MORENO 226 nan GERTRUDIS BOCANEGRA MORELIA 58150 Michoacan
3673,QUILISA S DE RL DE CV,LAURO GALLARDO 120 1 ELIAS PEREZ AVALOS MORELIA 58218 Michoacan
3674,AUTO SUSPENSIONES DEMEXICO SA DE CV,CTO PERIFERICO NUEVA ESPAA 1623 nan ENRIQUE RAMIREZ MORELIA 58220 Michoacan
3675,GUTMAR TRADING S DE RL DE CV,VOLCAN DE COLIMA 33 A JACONA DE PLANCARTE CENTRO JACONA 59800 Michoacan
3676,AGUA POTABLE DE MICHOACAN  SA DE CV,MERCADO DE ABASTOS OTE 22 nan LAS FUENTES ZAMORA 59699 Michoacan
3677,MICRO TUNELES Y SUMINISTROS DEL OCCIDENTE  SA DE CV,PRIV MARGARITA 12 nan JARDINADAS ZAMORA 59680 Michoacan
3678,FORTILACTEOS  SA DE CV,AV ALVARO OBREGON 75 nan INDEPENDENCIA APATZINGAN 60630 Michoacan
3679,LLANTAS Y REFACCIONES DE APATZINGAN  SA DE CV,AV 22 DE OCTUBRE 980 nan LA FLORIDA APATZINGAN 60698 Michoacan
3680,FRUTAS Y LEGUMBRES LA SOLEDAD SA DE CV,MELCHOR OCAMPO 4 nan EL REALEJO JACONA 59857 Michoacan
3681,TRANSPORTES DUARTE HERMANOS  SA DE CV,CARRETERA FEDERAL LIBRE TANGANCICUARO CHILCHOTA 88 nan SECTOR IV TANGANCICUARO 59750 Michoacan
3682,PRODUCTORES Y EMPACADORES DE AGUACATE DEPERIBAN  SA DE CV,EL AGUACATE 220 nan EL CHIRIMOYO PERIBAN 60440 Michoacan
3683,MOTORES BOMBAS Y SERVICIO  SA DE CV,LAZARO CARDENAS 807 nan LA PIEDAD DE CAVADAS LA PIEDAD 59300 Michoacan
3684,CONSTRUSAES  SA DE CV,KM 6 LA PIEDAD GDL SN nan OJO DE AGUA DE CERRA LA PIEDAD 59400 Michoacan
3685,HOTEL MIRAGE  SA DE CV,BLVD L CARDENAS 808 nan CENTRO LA PIEDAD 59300 Michoacan
3686,SERVICIO NOVOA BLANCARTE SA DE CV,CARRET BRISENAS SAHUAYO KM 2263 631 VENUSTIANO CARRANZA VENUSTIANO CARRANZA 59160 Michoacan
3687,SEMILLAS DON FRANCISCO TORRES  SA DE CV,LOS SAUCES 178 1 NORIA DE MONTES SAHUAYO 59000 Michoacan
3688,MAQUILADORA TEXTILERA DE SAHUAYO  SA DE CV,JOSE LUIS ZAPIEN VALENCIA 2300 nan TUNA MANSA SAHUAYO 59000 Michoacan
3689,GRUPO CORPORATIVO LA PEQUEA GARCIA  SA DE CV,LAZARO CARDENAS 13 nan CENTRO COJUMATLAN DE REGULES 59140 Michoacan
3690,VINOS Y LICORES VIMAR  SA DE CV,CALLE MIGUEL AMEZCUA LENERO 362 nan NORIA DE MONTES SAHUAYO 59000 Michoacan
3691,"ABARROTES COTIJA, SA DE CV",PROLONGACION HIDALGO 944 nan FRACCIONAMIENTO EL M COTIJA 59940 Michoacan
3692,GALLETAS SOANERI  SA DE CV,CALLE LUIS GONZALEZ 157 nan CENTRO MARCOS CASTELLANOS 59500 Michoacan
3693,PRODUCTOS QUIMICOS PROQUIMLECHE  SA DE CV,CARRET NAL JIQ MANZA 394 1085 nan CENTRO MARCOS CASTELLANOS 59500 Michoacan
3694,REMOLQUES DE PENJAMOS DE RL DE CV,CARRETERA FEDERAL LIBRE LA PIEDAD PENJAMO KM 9 nan LOC LAGUNA LARGA DE PENJAMO 36930 Guanajuato
3695,GRUPO LC DE NORTEAMERICA  SA DE CV,CIRUELOS 137 128 FRACC JURICA SANTIAGO DE QUERETARO 76100 Queretaro
3696,MULTICAMBIOS EL CHARRO  SA DE CV,PRISCILIANO SANCHEZ 8 nan ATOYAC ATOYAC 49200 Jalisco
3697,TRANSPORTES SILMAR  SA DE CV,BERRIOZABAL 23 A ZAPOTILTIC CENTRO ZAPOTILTIC 49600 Jalisco
3698,FERRETERIA AVENIDA DE COLIMA  SA DE CV,AV SAN FERNANDO 83 nan COLIMA CENTRO COLIMA 28000 Colima
3699,"COPEMASA, SA DE CV",VEREDA 4 nan ELBA CECILIA VEGA TECOMAN 28111 Colima
3700,COMERCIAL INIGUEZ SA DE CV,MADERO 445 nan COLIMA CENTRO COLIMA 28000 Colima
3701,AGROSERVICIOS DE COLIMA SA DE CV,KM 3 CARRET COQUIMATLAN S N nan LO DE VILLA COLIMA 28620 Colima
3702,PROMOTORA EL CORTIJO SA DE CV,FRANCISCO I MADERO 27 nan CENTRO COMALA 28450 Colima
3703,MANUFACTURERA MEXICANA DE GUANTES Y ROPAINDUSTRIAL SA DE CV,CERRITO DEL COMERCIO 23 nan LOMAS DEL VALLE LAGOS DE MORENO 47460 Jalisco
3704,NNB PARADISE PLAZA  SA DE CV,PASEO DIAZ ORDAZ 768 nan CENTRO PUERTO VALLARTA 48300 Jalisco
3705,TRANSPORTES CALIZA  SA DE CV,CAM A MOJONERAS 1205 nan EDUCACION PUERTO VALLARTA 48338 Jalisco
3706,ELECTRODOMESTICOS DEVALLARTA  SA DE CV,JAMAICA 1442 nan 5 DE DICIEMBRE PUERTO VALLARTA 48350 Jalisco
3707,SERVICIO TALPA SA DE CV,AV GUADALUPE 5134 03:00 a. m. JARDINES DE GUADALUP ZAPOPAN 45030 Jalisco
3708,COMPLEMENTOS REFACCIONES DE REFRIGERACION  SA DE CV,RIO DANUBIO 174 nan LOPEZ MATEOS PUERTO VALLARTA 48340 Jalisco
3709,NRF  SA DE CV,ESPAA 316 nan VERSALLES PUERTO VALLARTA 48310 Jalisco
3710,GRUPO DISTRIBUIDOR GDP  SA DE CV,PROLONGACION DEGOLLADO 347 nan EL COPAL AHUALULCO DE MERCADO 46730 Jalisco
3711,PROVEEDORA Y PROCESADORA DE AGAVE TRES HERMANOS  SA DE CV,SAN JOSE OBRERO 3 nan LA LOMA AMATITAN 45380 Jalisco
3712,MOVISTEL  SA DE CV,HIDALGO 50 A TEQUILA CENTRO TEQUILA 46400 Jalisco
3713,DISTRIBUIDORA DE CARNES DE TEQUILA SA DE CV,GENERAL ARTEAGA 51 nan CENTRO TEQUILA 46400 Jalisco
3714,GRUPO GASTRONOMICO LA POSTA  SA DE CV,27 DE SEPTIEMBRE 38 nan OBRERA TEQUILA 46402 Jalisco
3715,COMERCIALIZADORA DE CARNES JIMENEZ SA DE CV,CARRETERA ETZATLANMAGDALENA KM 14 nan SAN JUANITO DE ESCOB SAN JUANITO DE ESCOBEDO 46560 Jalisco
3716,ADMINISTRADORA DE SERVICIOS DE LIMPIEZA  SA DE CV,AV EMILIANO ZAPATA 102 BIS nan PORTALES BENITO JUAREZ 3300 CDMX
3717,AMS MANTENIMIENTO Y LIMPIEZA  SA DE CV,AV MEXICO 29 nan SAN MIGUEL XICALCO TLALPAN 14490 CDMX
3718,FARMACIAS SAN JORGE  SA DE CV,CALZ DEL HUESO 951 nan GRANJAS COAPA TLALPAN 14330 CDMX
3719,QUETZALCOATL SISTEMAS SA DE CV,CIRCUITO PUERICULTORES 18 nan CIUDAD SATELITE NAUCALPAN DE JUAREZ 53100 Estado de Mexico
3720,BODY SHAPE NEW CONCEPT SA DE CV,SAN JERONIMO 630 TRB 04 LA OTRA BANDA ALVARO OBREGON 1090 CDMX
3721,RODILLOS HERNANDEZ  SA DE CV,VDTO TLALPAN 3344 nan EX EJ STA URSULA COYOACAN 4650 CDMX
3722,"AUTOPARTES PONTIC, SA DE CV",CALZ LAS BRUJAS 304 DEPC104 EX HACIENDA COAPA TLALPAN 14308 CDMX
3723,GAF DISTRIBUCIONES INDUSTRIALES SA DE CV,EJE 3 OTE AV CAFETALES 1747 nan HACIENDAS DE COYOACA COYOACAN 4970 CDMX
3724,INGENIERIA EN TELECOMUNICACIONES CR  SA DE CV,CALZADA MEXICO XOCHIMILCO 28 E 1 SAN LORENZO HUIPULCO TLALPAN 14370 CDMX
3725,CMEYSI  SA DE CV,AV ANILLO PERIFERICO 4268 5 JARDINES DEL PEDREGA COYOACAN 4500 CDMX
3726,INMOBILIARIA BASACALA  SA DE CV,BERTHA 34 nan NATIVITAS BENITO JUAREZ 3500 CDMX
3727,PRODUCTOS INDUSTRIALES GAF  SA DE CV,AVENIDA CAFETALES 1749 nan EX HACIENDA DE COYOACAN COYOACAN 4970 CDMX
3728,CELL PHARMA S DE RL DE CV,CALZADA DE LAS BOMBAS 128 LT 3 EX HACIENDA COAPA COYOACAN 4850 CDMX
3729,CARDEA CANDY  SA DE CV,MONZON 199 LOCAL X CERRO DE LA ESTRELLA IZTAPALAPA 9860 CDMX
3730,DESARROLLADORA INTEGRAL RVS  SA DE CV,FRANCISCO I MADERO 369  SANTIAGO TULYEHUALCO XOCHIMILCO 16740 CDMX
3731,AGRO DAIRY  SA DE CV,ALVARO OBREGON 44 nan SANTIAGO DE LA PEA TUXPAN 92770 Veracruz
3732,INNOVANDO SEHC SA DE CV,CHOLULA 11 PB HIPODROMO CUAUHTEMOC 6100 CDMX
3733,SOLUCIONES CORPORATIVAS DESCO  SA DE CV,MARLIN 100  DEL MAR TLAHUAC 13270 CDMX
3734,ABASTO ESTRATEGICO GLOBAL  SA DE CV,TIERRA 6 DEPTO102 CANTIL DEL PEDREGAL COYOACAN 4730 CDMX
3735,SOLUCION EN JARDINERIA INTEGRAL VX SA DE CV,AV NUEVO LEON 107 nan BARRIO SAN CRISTOBAL XOCHIMILCO 16080 CDMX
3736,VIDRIPON TLAHUAC  SA DE CV,GUADALUPE I RAMIREZ 554 LC 1 TIERRA NUEVA XOCHIMILCO 16050 CDMX
3737,ROGAMON  SA DE CV,PALMERAS MANZANA 3 EDIF 3 301 SANTA LUCIA DEL CAMI SANTA CRUZ AMILPAS 71228 Oaxaca
3738,PLATINO BUILDERS  SA DE CV,CLZ DEL HUESO 921 EDI PLAZA ESMERALDA LOCAL 46 nan GRANJAS COAPA TLALPAN 14330 CDMX
3739,VERSA FREIGHT S DE RL DE CV,NORTE 35 983 BODEGA11 NUEVA VALLEJO GUSTAVO A MADERO 7750 CDMX
3740,STARKE CAPITAL SA DE CV,MANUEL AVILA CAMACHO 76 PB LOMAS DE CHAPULTEPEC MIGUEL HIDALGO 11000 CDMX
3741,CREATIVO COMERCIAL  SA DE CV,TLAXCALA 173 nan HIPODROMO CONDESA CUAUHTEMOC 6170 CDMX
3742,"GMP SISTEMAS, SA DE CV",ARTEMIO DEL VALLE ARIZPE 18 2 COL DEL VALLE BENITO JUAREZ 3100 CDMX
3743,GEODIS MEXICO  SA DE CV,INSURGENTES SUR 1602 1801 CREDITO CONSTRUCTOR BENITO JUAREZ 3940 CDMX
3744,EMSI ELECTROMECANICA SA DE CV,VDTO MIGUEL ALEMAN 239 201 ROMA SUR CUAUHTEMOC 6760 CDMX
3745,"ESTUDIO PREMIER, SA DE CV",MURILLO 16 nan MIXCOAC BENITO JUAREZ 3910 CDMX
3746,NEODATA VALLE DE MEXICO  SA DE CV,VIADUCTO MIGUEL ALEMAN 179 nan ESCANDON MIGUEL HIDALGO 11800 CDMX
3747,HENDEK  SA DE CV,AV VIADUCTO MIGUEL ALEMAN 22 2 NAPOLES BENITO JUAREZ 3810 CDMX
3748,DX CONSULTORES EN TI SA DE CV,AV NUEVO LEON 270 501 CONDESA CUAUHTEMOC 6140 CDMX
3749,PAPERS CO. S DE RL DE CV,AV DIVISION DEL NORTE 208 3 DEL VALLE CENTRO BENITO JUAREZ 3100 CDMX
3750,ABRASION EPOXICA  SA DE CV,CERRADA HIDALGO 28 nan PUENTE DE VIGAS TLALNEPANTLA DE BAZ 54090 Estado de Mexico
3751,ICCOF  SA DE CV,2A CDA PASTORES 14 4 AMPLIACIONRICARDO FL IZTAPALAPA 9828 CDMX
3752,CREATIVE PLANET  SA DE CV,ATENEA 26 nan PLAZA DE LAS ROSAS TLALNEPANTLA DE BAZ 54069 Estado de Mexico
3753,CONDESA FILMS S DE RL DE CV,PATRIOTISMO 229 PISO 7 8 SAN PEDRO DE LOS PINOS BENITO JUAREZ 3800 CDMX
3754,FACERO12  SA DE CV,SUR 20 142 nan AGRICOLA ORIENTAL IZTACALCO 8500 CDMX
3755,CORPORATIVO EMPRESARIAL SUAREZ LOMELI SA DE CV,CALLE PITAGORAS 909 DEPTO101 NARVARTE PONIENTE BENITO JUAREZ 3020 CDMX
3756,COMPULAN SECURITY SA DE CV,BAJIO 318 nan ROMA NORTE CUAUHTEMOC 6700 CDMX
3757,NICHOS SALES FORCE  SA DE CV,EJERCITO NACIONAL 373 502 GRANADA MIGUEL HIDALGO 11520 CDMX
3758,SERVICIOS GENERALES CODAE  SA DE CV,FAUSTO MZ 100 LT 12 MIGUEL HIDALGO TLAHUAC 13200 CDMX
3759,PARKING TIP  SA DE CV,ESCOBILLERA 13 nan PASEOS DE CHURUBUSCO IZTAPALAPA 9030 CDMX
3760,GRAPHEIN BUFETE CREATIVO SA DE CV,SANTA URSULA 233 2 PEDREGAL SANTA URSULA COYOACAN 4600 CDMX
3761,MEGA COSMOS TRADE SA DE CV,ANALISTAS 8 PA SAN JOSE ACULCO IZTAPALAPA 9410 CDMX
3762,OASIS FRUIT  SA DE CV,ANDADOR Q R BOD R 108 CENTRAL DE ABASTO IZTAPALAPA 9040 CDMX
3763,CEBOLLERA LA PALMA  SA DE CV,SUR 27 MZ 50 LT 522 LEYES DE REFORMA 2A SECCION IZTAPALAPA 9310 CDMX
3764,PRODUCTOS DEL CAMPO TEPA  SA DE CV,AV PRINCIPAL CENTRAL DE ABASTO MZA5 LT5 nan EJIDOS DEL MORAL IZTAPALAPA 9040 CDMX
3765,MERCANTIL PROABASTO  SA DE CV,ANDEN A BODEGA 9 nan CENTRAL DE ABASTO IZTAPALAPA 9040 CDMX
3766,PC-TECNOH RD  SA DE CV,3ER ANILLO DE CVLN 222 A nan BO STA BARBARA IZTAPALAPA 9000 CDMX
3767,REYCA INDUSTRIAL  SA DE CV,EJE 1 PTE CALZ VALLEJO 1840 101 SANTA ROSA GUSTAVO A MADERO 7620 CDMX
3768,ALPHA MODA INTERNACIONAL  SA DE CV,CALLE 40 A 73 nan SANTA ROSA GUSTAVO A MADERO 7620 CDMX
3769,CONSTRUCCIONES MAEYEL  SA DE CV,CALZ VALLEJO 1268 SB ENTRADA H EDIF 17 DEP 203 SANTA ROSA GUSTAVO A MADERO 7620 CDMX
3770,VALMAIN  SA DE CV,VENTURINA 31  LA JOYA IXTACALA TLALNEPANTLA DE BAZ 54160 Estado de Mexico
3771,PRODUCTOS PROCESOS YTECNOLOGIA SA DE CV,MOCTEZUMA 13 nan SAN BARTOLO TENAYUCA TLALNEPANTLA DE BAZ 54150 Estado de Mexico
3772,JELU CONSTRUCCIONES  SA DE CV,CALLE PALMAS MZA4 LT1 AMPLIACION SANTA CAT VALLE DE CHALCO SOLIDARIDAD 56619 Estado de Mexico
3773,DT DISPOMEDIC  SA DE CV,RIO TEQUISQUIAC 11 nan PASEOS DE CHURUBUSCO IZTAPALAPA 9030 CDMX
3774,VIMCOLIMEX  SA DE CV,CALLE 8 MZA 64 LT 22 SIN NUME VALLE DE LOS REYES 1A SECCION LA PAZ 56430 Estado de Mexico
3775,AZTECA INKS  SA DE CV,MERIDA 11 nan SAN SEBASTIAN TECOLO IZTAPALAPA 9520 CDMX
3776,MANTENIMIENTO XTRA  SA DE CV,AV PRESIDENTE ADOLFO LOPEZ MATEOS 14 C STA CRUZ DEL MONTE NAUCALPAN DE JUAREZ 53110 Estado de Mexico
3777,RECUBRIMIENTOS ANTICORROSIVOS CARDENAS  SA DE CV,MALAQUIAS HUITRON 39 LT10 SAN LORENZO TETLIXTA COACALCO DE BERRIOZABAL 55714 Estado de Mexico
3778,AMERIKANA DE FLETES CABASO  SA DE CV,BOSQUES DE PIONES MZ 91 MZA 91 LT26 CS1 BOSQUES DEL VALLE 2A COACALCO DE BERRIOZABAL 55717 Estado de Mexico
3779,LITHO GRAPHICS DE MEXICO  SA DE CV,AV SANCHEZ COLIN MZA 4 LOTE 23 VILLA LAS MANZANAS COACALCO DE BERRIOZABAL 55730 Estado de Mexico
3780,IMPRESOS LITHOARF  SA DE CV,POLITECNICO NACIONAL LT 8 MZ 77 ZONA ESCOLAR GUSTAVO A MADERO 7230 CDMX
3781,ECOLOGIA AMBIENTAL COPILCO  SA DE CV,CALZADA VALLEJO 1801 B SAN JOSE DE LA ESCAL GUSTAVO A MADERO 7630 CDMX
3782,GARO INGENIEROS  SA DE CV,AV ESCUADRON 201 183 A nan TICOMAN GUSTAVO A MADERO 7330 CDMX
3783,COMERCIALIZADORA HERVIJO  SA DE CV,TONATIUH LT 26 MZ 211 CIUDAD AZTECA ECATEPEC 55120 Estado de Mexico
3784,CASETAS VICASA SA DE CV,IXTAPALUCA MZ 13 LT 17 nan SEGOR ECATEPEC DE MORELOS 55120 Estado de Mexico
3785,SUSPENSIONES Y AMORTIGUADORES ANGEL  SA DE CV,R1 MZ 6 LT1 SN FAJA DE ORO ECATEPEC DE MORELOS 55490 Estado de Mexico
3786,UNIMAQUILAS  SA DE CV,POCITO 223 B nan POPOTLA MIGUEL HIDALGO 11400 CDMX
3787,IAHN  SA DE CV,AV PINO MZ143 LT 1 VALLE DE LOS REYES 1 LA PAZ 56430 Estado de Mexico
3788,ARTICULOS BASICOS DECALIDAD EN UNIFORME S Y EQUIPOS  SA DE CV,CALZ GRAL IGNACIO ZARAGOZA 1005 nan TEPALCATES IZTAPALAPA 9210 CDMX
3789,LUMACAR DE MEXICO SA DE CV,SUR 30 MZ 34 LT 20 NUEVO PASEO DE SAN A ECATEPEC 55130 Estado de Mexico
3790,AEREO CALAFIA  SA DE CV,ADOLFO LOPEZ MATEOS MZA 02 LTE 11 SN nan ARENAL INFONAVIT LOS CABOS 23469 Baja California Sur
3791,INTERCOMPRAS COMERCIO ELECTRONICO  SA DE CV,AVENIDA TAMAULIPAS 43 A HERMOSILLO CENTRO HERMOSILLO 83000 Sonora
3792,PINTURAS Y PEGAMENTO SA DE CV,CHIAPAS SN nan GRANJAS POLO GAMBOA JUAREZ 32674 Chihuahua
3793,VESTO SUMINISTROS SA DE CV,MARGARITA MAZA DE JUAREZ 18 nan LAS FLORES HERMOSILLO 83137 Sonora
3794,EL POTRERO PECUARIOS SA DE CV,PROGRESO 1  SANTA CRUZ AQUIAHUAC TETLATLAHUCA 90733 Tlaxcala
3795,CHILDRENSMANIA SA DE CV,AV FRAY SERVANDO TERESA DE MIER 219 702 TRANSITO CUAUHTEMOC 6820 CDMX
3796,REFACCIONARIA Y FERRETERIA ALIANZA SA DE CV,AERONAUTICA 7023 18 JARDINES DEL AEROPUERTO JUAREZ 32695 Chihuahua
3797,RECURSOS INTEGRALES Y EMPRESARIALES RH  SA DE CV,PLAZA DE TENEXPA C 2 nan DR ALFONSO ORTIZ TIRADO IZTAPALAPA 9020 CDMX
3798,PLATAFORMA IBEROAMERICANA DE CINE  SA DE CV,AV HORACIO 1022 nan POLANCO IV SECCION MIGUEL HIDALGO 11550 CDMX
3799,ISYS  SA DE CV,FICUS MANZANA 33 LOTE 5 nan FRACC BRISAS DEL CAR NACAJUCA 86220 Tabasco
3800,GRUPO CASTRO DAM  SA DE CV,G 26 nan CERVECERA MODELO NAUCALPAN DE JUAREZ 53330 Estado de Mexico
3801,COMERCIALIZADORA EDDA  SA DE CV,COLINA DE LAS NIEVES 189 nan FRACC RESIDENCIAL BOULEVARES NAUCALPAN DE JUAREZ 53140 Estado de Mexico
3802,TRASLADOS DEL SURESTE S DE RL DE CV,LOPEZ SANCHEZ MZ 2 LT 5 nan BELLA VISTA TUXTLA GUTIERREZ 29050 Chiapas
3803,MODA FLORENTINA  SA DE CV,ESCAPE 3 A INDUSTRIAL ALCE BLAN NAUCALPAN DE JUAREZ 53370 Estado de Mexico
3804,"IMPULSORA ZEUS, SA DE CV",AVENIDA CALLEJON DE LOS AYALA 101 L 4 Y 5 DEL VALLE SAN PEDRO GARZA GARCIA 66220 Nuevo Leon
3805,TRANSPORTES ESPECIALIZADOS DE PERSONAL DE SALTILLO  SA DE CV,SERVIDUMBRE 745 nan LA ESMERALDA RAMOS ARIZPE 25902 Coahuila
3806,"DYNAMIC LOGISTICS,  SA DE CV",CLL LOPE DE VEGA 107 PISO 7 DES703 CHAPULTEPEC MORALES MIGUEL HIDALGO 11580 CDMX
3807,PRODUCCIONES DE ALTATECNOLOGIA SA DE CV,LAGO ALBERTO 442 14 A ANAHUAC I SECCION MIGUEL HIDALGO 11320 CDMX
3808,EDIFICACION PROYECTOS Y CONSTRUCCION PEGASO  SA DE CV,AVENIDA BENITO JUAREZ 7 nan SAN MARTIN TEPOTZOTLAN 54600 Estado de Mexico
3809,CONSTRUCTORA Y URBANIZADORA JAVMAC SA DE CV,BLVD ATOTONILCO 1803 nan 10 DE MAYO LEON 37549 Guanajuato
3810,ENERGIA CREATIVA  SA DE CV,AV CALZADA DE TLALPAN 625 1 ALAMOS BENITO JUAREZ 3400 CDMX
