,nombre,direccion
4053,GRUPO DALIMO  SA DE CV,PROL DIVISION DEL NORTE 4932 nan SAN LORENZO LA CEBAD XOCHIMILCO 16035 CDMX
4054,GIM PUBLICIDAD EXTERIOR  SA DE CV,RIO CHICO 15 nan PUENTE COLORADO ALVARO OBREGON 1730 CDMX
4055,PAILERIA DEL GOLFO  SA DE CV,RIO CHICO 15 nan PUENTE COLORADO ALVARO OBREGON 1730 CDMX
4056,RNR STYLER  SA DE CV,AMSTERDAM 107 701 CONDESA CUAUHTEMOC 6140 CDMX
4057,SOLUCIONES INTEGRALES JA  SA DE CV,PZA MELCHOR OCAMPO 340 nan CUAUHTEMOC CUAUHTEMOC 6500 CDMX
4058,HAGERSA  SA DE CV,PRL PASEO DE LA REFORMA 115PISO8 603 PASEO DE LAS LOMAS ALVARO OBREGON 1330 CDMX
4059,G.M.SANTA FE  SA DE CV,CALLE 9 81 nan SAN PEDRO DE LOS PINOS BENITO JUAREZ 3800 CDMX
4060,INMOBILIARIA XIBIC  SA DE CV,CRT MEXICO TOLUCA 1235 205 SANTA FE CUAJIMALPA CUAJIMALPA DE MORELOS 5348 CDMX
4061,PRODUCTOS Y SERVICIOS SANES  SA DE CV,ARTEAGA Y SALAZAR 1584 6 CONTADERO CUAJIMALPA DE MORELOS 5500 CDMX
4062,FIESTA MAGIC DAY INK SA DE CV,AV COYOACAN 1622 ED4 P2 INT A DEL VALLE BENITO JUAREZ 3100 CDMX
4063,METRO SOLARIS MEXICO SA DE CV,AV PATRIOTISMO 105 nan SAN PEDRO DE LOS PIN BENITO JUAREZ 3800 CDMX
4064,BDS BUSINESS DEVELOPMENT SOLUTIONS CONSULTING  SA DE CV,AV VASCO DE QUIROGA 3900 TA 10B SANTA FE CUAJIMALPA CUAJIMALPA DE MORELOS 5348 CDMX
4065,CAP PROYECCION EMPRESARIAL  SA DE CV,TLACOTALPAN 13 02:00 a. m. ROMA SUR CUAUHTEMOC 6760 CDMX
4066,RAR GLOBAL SOLUTIONS SA DE CV,JALAPA 186 nan ROMA NORTE CUAUHTEMOC 6700 CDMX
4067,JOC PROMOCIONES  SA DE CV,SCHILLER 215 2 CHAPULTEPEC MORALES MIGUEL HIDALGO 11570 CDMX
4068,TELESINAPSIS  SA DE CV,AV VASCO DE QUIROGA 3900 T A P10B SANTA FE CUAJIMALPA CUAJIMALPA DE MORELOS 5348 CDMX
4069,EDUCACION AVANZADA ALIBRO ABIERTO  SA DE CV,AV JESUS DEL MONTE 37 L 22 B JESUS DEL MONTE HUIXQUILUCAN 52764 Estado de Mexico
4070,CONSTRUCTORA E INSTALADORA ALFA  SA DE CV,AV JESUS DEL MONTE MZ 43 LOTE4 JESUS DEL MONTE CUAJIMALPA DE MORELOS 5260 CDMX
4071,"NEOFARMA, SA DE CV",PRESA STA TERESA 141 nan IRRIGACION MIGUEL HIDALGO 11500 CDMX
4072,GRUPO INDUSTRIAL SECNER  SA DE CV,AV PRADO SUR 534 nan LOMAS DE CHAPULTEPEC MIGUEL HIDALGO 11000 CDMX
4073,ARFERSI  SA DE CV,SAN FRANCISCO 52 nan SAN LORENZO HUIPULCO TLALPAN 14370 CDMX
4074,LABORATORIOS CONCORDIA SA DE CV,EJERCITO NACIONAL 579 PISO 8 GRANADA MIGUEL HIDALGO 11520 CDMX
4075,SERVICIOS EMPRESARIALES BEGAM  SA DE CV,MIGUEL DE CERVANTES P#4 639 nan IRRIGACION MIGUEL HIDALGO 11500 CDMX
4076,MAYTRONIC MEXICO  SA DE CV,LAGO NAUR 60 nan PENSIL NTE MIGUEL HIDALGO 11430 CDMX
4077,"VIDA MEDICA, SA DE CV",CALLE 6 376 nan FRANCISCO I MADERO MIGUEL HIDALGO 11480 CDMX
4078,ALSOTERMINA2  SA DE CV,BLV MIGUEL DE CERVANTES SAAVEDRA 507 BIS A IRRIGACION MIGUEL HIDALGO 11500 CDMX
4079,SAYLOR CHEMICALS  SA DE CV,CDA 16 DE SEPTIEMBRE SN nan COLONIAL COACALCO COACALCO DE BERRIOZABAL 55700 Estado de Mexico
4080,ACRILICO PVC ESTIRENO  SA DE CV,NOPALTZIN 60 LOCAL A TLAXPANA MIGUEL HIDALGO 11370 CDMX
4081,MONTESCANO  SA DE CV,JUAN VAZQUEZ DE MELLA 442 601 POLANCO I SECCION MIGUEL HIDALGO 11510 CDMX
4082,INTEGRA EQUIPO ELECTRICO SA DE CV,LAGO MALAR 34 H207 PENSIL SUR MIGUEL HIDALGO 11490 CDMX
4083,ORIMAR VIDEO  SA DE CV,CUAUHTEMOC 17 B EJIDAL CHALCO 56600 Estado de Mexico
4084,IBEROAMERICANA DE MERCADEO NICTE  SA DE CV,FELIPE ANGELES 5 nan TEJALPA IXTAPALUCA 56588 Estado de Mexico
4085,PROYECTOS INTEGRALESTECNICOS CIVILES  SA DE CV,PROLONGACIO SATURNINO CEDILLO 18 nan SANTO TOMAS IXTAPALUCA 56565 Estado de Mexico
4086,COMPAIA REGIOMONTANA DE DESARROLLOS  SA DE CV,PACIENCIA 151 nan PRADOS DE SANTO DOMI SAN NICOLAS DE LOS GARZA 66444 Nuevo Leon
4087,TRANSPORTES ESPECIALIZADOS GONGAR  SA DE CV,SAN JUAN 3 16 1632 nan CADEREYTA JIMENEZ CE CADEREYTA JIMENEZ 67480 Nuevo Leon
4088,PRESEHN  SA DE CV,FELIX U GOMEZ 523 nan HUINALA APODACA 66640 Nuevo Leon
4089,CONSTRUCTORA INDUSTRIAL IGLEFRAN  SA DE CV,RAMONES 820 nan JOSE LUIS LOZANO CADEREYTA JIMENEZ 67484 Nuevo Leon
4090,GRUPO MATERIALES Y TRANSPORTES PALMITOS  SA DE CV,LAZARO CARDENAS SN nan LOS PALMITOS EJIDO CADEREYTA JIMENEZ 67465 Nuevo Leon
4091,SANTIAGO TELEVISION POR CABLE  SA DE CV,20 DE NOVIEMBRE 102 NTE CADEREYTA JIMENEZ CE CADEREYTA JIMENEZ 67480 Nuevo Leon
4092,RESPALDO ELECTRICO INDUSTRIAL  SA DE CV,CALLE ARIZONA 512 nan CAMPESTRE ARBOLEDA JUAREZ 32409 Chihuahua
4093,TECNOLOGIA METROPOLITANA COMPUTADORAS SA DE CV,DUQUE 1326 nan JARDINES DE NUEVA LINDA VISTA GUADALUPE 67110 Nuevo Leon
4094,"TRANSPORTES RAMCE, SA DE CV",RAUL CABALLERO E 168 nan ALBERTA ESCAMILLA APODACA 66640 Nuevo Leon
4095,TRACTO ACCESORIOS DEL NORESTE  SA DE CV,RUIZ CORTINES ORIENTE 204 nan AMERICA OBRERA GUADALUPE 67120 Nuevo Leon
4096,IMPULSO INDUSTRIAL YDE SERVICIOS  SA DE CV,EMILIO CARRANZA 1715 nan TREVI#O MONTERREY 64570 Nuevo Leon
4097,ROGA PRINTER  SA DE CV,TIERRA BLANCA 248 nan NUEVA LIBERTAD GUADALUPE 67120 Nuevo Leon
4098,AXESO TELECOMUNICACIONES  SA DE CV,EMILIO CARRANZA 1715 nan TREVINO MONTERREY 64570 Nuevo Leon
4099,ALIMENTOS CONGELADOSACSA  SA DE CV,LUIS QUINTERO 317 nan EDUARDO CABALLERO GUADALUPE 67117 Nuevo Leon
4100,SCR COMMUNICATIONS  SA DE CV,CALZADA DEL VALLE 255 nan DEL VALLE SAN PEDRO GARZA GARCIA 66220 Nuevo Leon
4101,"QUALYMIN , SA DE CV",PROLONGACION RUIZ CORTINEZ OTE 140 nan VILLA DE SN ANTONIO GUADALUPE 67112 Nuevo Leon
4102,VALOR ADICIONAL TECNICO REFORZADO EMPRESARIAL  SA DE CV,VICSA 331 nan INDUSTRIAS DEL VIDRIO SECTOR 1 SAN NICOLAS DE LOS GARZA 66490 Nuevo Leon
4103,JUAREZPC AMERICAS S DE RL DE CV,CALLE BENJAMIN FRANKLIN 3220 20E MARGARITAS JUAREZ 32317 Chihuahua
4104,DISTMAR S DE RL DE CV,CAMINO VIEJO A SAN JOSE 6909 nan PARTIDO IGLESIAS JUAREZ 32528 Chihuahua
4105,PROCIMEC S DE RL DE CV,AVE JUAN KEPLER 7230 nan PARTIDO IGLESIAS JUAREZ 32528 Chihuahua
4106,BAYSON DE JUAREZ  SA DE CV,CAMINO VIEJO A SAN JOSE 7425 11 LOS ALMENDROS JUAREZ 32537 Chihuahua
4107,MULTICOMP  SA DE CV,AV EUGENIO GARZA SADA 5005 PISO 1 L LA CONDESA MONTERREY 64880 Nuevo Leon
4108,PRODUCTOS EXCELSIOR DE MONTERREY  SA DE CV,MAGNOLIA 1906 nan REFORMA MONTERREY 64550 Nuevo Leon
4109,NORTH AMERICA BOOKS  SA DE CV,CAMINO DE LA MONTA#A 4702 nan CORTIJO DEL RIO MONTERREY 64890 Nuevo Leon
4110,GPM ARTES CREATIVAS  SA DE CV,1 ERA AVENIDA 1930 nan SANTA FE MONTERREY 64540 Nuevo Leon
4111,SAVIRE TECNOLOGIA Y PROCESOS  SA DE CV,JUAN ZUAZUA 105 D 2 MONTERREY CENTRO MONTERREY 64000 Nuevo Leon
4112,ELECTRO ABASTOS MONTERREY SA DE CV,AV MADERO 1466 PONIENTE ZONA CENTRO MONTERREY 64000 Nuevo Leon
4113,LB REPRESENTACIONES  SA DE CV,QUINTANA ROO 717 nan NUEVO REPUEBLO MONTERREY 64700 Nuevo Leon
4114,"KANTANI, SA DE CV",NAVIO 284 nan CONTRY TESORO MONTERREY 64850 Nuevo Leon
4115,GRUPO TRESB DE MEXICO  SA DE CV,LAGO SUIZA 5314 nan LAGOS DEL BOSQUE MONTERREY 64890 Nuevo Leon
4116,LLAVINES Y GOZNES SA DE CV,CONGRESO NORTE 5248 nan NUEVA ESTANZUELA MONTERREY 64988 Nuevo Leon
4117,L & G SERVICIOS INDUSTRIALES  SA DE CV,FERNANDO PLENCASTRE 822 nan VIRREYES POPULAR SALTILLO 25220 Coahuila
4118,BIOTERRA INTERNACIONAL  SA DE CV,CARR A VILLA DE GARCIA 112 6 LOMAS DE SANTA CATARINA SANTA CATARINA 66359 Nuevo Leon
4119,ABASTO DE MANTENIMIENTO  SA DE CV,MOCTEZUMA 112 nan TEQUISQUIAPAN CENTRO TEQUISQUIAPAN 76750 Queretaro
4120,AFILADOS Y SERVICIOSINDUSTRIALES  SA DE CV,LAGO DE YURIRIA 678 nan LA SALLE SALTILLO 25240 Coahuila
4121,COMPU DISTRIBUCION DEL NORTE  SA DE CV,FRANCISCO COSS 125 L20 SALTILLO CENTRO SALTILLO 25000 Coahuila
4122,COMERCIAL MAQUIAGRO  SA DE CV,CARRETERA PANAMERICANA KM 147 500 nan OBRERA MEOQUI 33130 Chihuahua
4123,SYNBIOS  SA DE CV,CIRUELOS 137 112 JURICA SANTIAGO DE QUERETARO 76100 Queretaro
4124,COMBUSTIBLES Y LUBRICANTES RAMIREZ SA DE CV,FRANCISCO I MADERO 5 nan DR ARROYO CENTRO DOCTOR ARROYO 67900 Nuevo Leon
4125,HABILITACIONES CALIFICADAS TECNICAMENTE  SA DE CV,CARR 57 MEXICO PIEDRAS NEGRAS KM 4 SN nan SOLEDAD DE GRACIANO SOLEDAD DE GRACIANO SANCHEZ 78430 San Luis Potosi
4126,AGACEL AGREGADOS Y ASFALTOS SA DE CV,ALIOT 100 nan OBSERVATORIO QUERETARO 76040 Queretaro
4127,AUTOMATIZACION & EQUIPO ELECTRICO DE MEXICO  SA DE CV,CALLE HIDALGO 917 nan OBREGON LEON 37320 Guanajuato
4128,TECNICENTRO SOLIDARIDAD  SA DE CV,AV SOLIDARIDAD 9225 nan IRAPUATO CENTRO IRAPUATO 36500 Guanajuato
4129,ICAZA INGENIERIA CIVIL Y ARQUITECTURA DEZACATECAS  SA DE CV,BLVD LOPEZ PORTILLO 13 C LOMAS DEL CONSUELO GUADALUPE 98614 Zacatecas
4130,ARREDONDO DE SANTA CRUZ SA DE CV,GUANAJUATO NORTE 173 nan VALLE DORADO SANTA CRUZ DE JUVENTINO ROSAS 38240 Guanajuato
4131,YORNA  SA DE CV,INDUSTRIA METALURGICA LT13 nan PARQUE INDUSTRIAL PY EL MARQUES 76246 Queretaro
4132,MAQUILAS Y CONFECCIONES JERONI  SA DE CV,AVENIDA MUEBLEROS 233 nan PARQUE INDUSTRIAL CH JESUS MARIA 20900 Aguascalientes
4133,PLASTICOS RUSSELL SA DE CV,AV DE LA CONVENCION DE 1914 NORTE 2007 nan BUENOS AIRES AGUASCALIENTES 20020 Aguascalientes
4134,LOGISTICA DE AMERICAS DE RL DE CV,BLVD ANTONIO ROCHA CORDERO 112 nan LOMAS DE BELLAVISTA SAN LUIS POTOSI 78380 San Luis Potosi
4135,VESSEL SOLUTIONS SA DE CV,BLVD ACABADORES 310 nan CIUDAD INDUSTRIAL LEON 37490 Guanajuato
4136,INGENIERIA Y CONSTRUCCION ARCINIEGA  SA DE CV,JOSE UGALDE RODRIGUEZ 217 nan LOS CANDILES CORREGIDORA 76903 Queretaro
4137,EDIFICACIONES Y CONSTRUCCIONES TURISTICAS  SA DE CV,CALLE HACIENDA ESCOLASTICAS 304 nan JARDINES DE LA HACIE QUERETARO 76180 Queretaro
4138,AGROBAS S DE RL DE CV,BLVD LAZARO CARDENAS 16 A CENTRO PENJAMO 36900 Guanajuato
4139,GRUPO CONSTRUCTOR ICSI  SA DE CV,CARR TELLEZ LA TRINIDAD KM13 05 SIN NUME nan TELLEZ ZEMPOALA 43840 Hidalgo
4140,DIPLAA  SA DE CV,PRINCIPAL 402 nan LOS LOPEZ LEON 37680 Guanajuato
4141,EXPORTACIONES TEXTILES MEXICANAS  SA DE CV,VENUSTIANO CARRANZA 1 nan CENTRO CUAUTEPEC DE HINOJOSA 43740 Hidalgo
4142,ESPECIALISTAS EN TENDENCIAS  SA DE CV,HONDA DE SAN MIGUEL 1406 nan SAN MIGUEL LEON 37390 Guanajuato
4143,CONSTRUCCIONES Y REMODELACIONES ROCA  SA DE CV,FUENTE DEL SOL 168 nan BALCONES DEL VALLE SAN LUIS POTOSI 78280 San Luis Potosi
4144,COMERCIAL ANCORA SA DE CV,CORDILLERA ORIENTAL 257 nan LOMAS 3A SECC SAN LUIS POTOSI 78216 San Luis Potosi
4145,PHI AUTOMATION  SA DE CV,AVENIDA DEL MARQUEZ 42 nan EL DURAZNO EL MARQUES 76246 Queretaro
4146,INDUSTRIAL ELECTRICASANCHEZ DE SALAMANC A  SA DE CV,GUERRERO 1103 nan ALAMOS SALAMANCA 36750 Guanajuato
4147,GRUPO COMERCIAL Y CONSTRUCTOR AGUA BLANCA  SA DE CV,KM 2#5 CARRETERA AGUA BLANCA SN nan AGUA BLANCA AGUA BLANCA DE ITURBIDE 43460 Hidalgo
4148,MATERIALES Y FERRETERIA EL INGENIO SA DE CV,BLVD ADOLFO LOPEZ MATEOS 489 nan MARQUEZ CIUDAD VALLES 79010 San Luis Potosi
4149,DESARROLLOS Y ACABADOS EN POLIURETANO SA DE CV,SIGMA 106 nan INDUSTRIAL DELTA LEON 37545 Guanajuato
4150,PLASTICOS VANELLI  SA DE CV,AIDA 207 nan PE#ITAS LEON 37180 Guanajuato
4151,BRATE  SA DE CV,OCEANO INDICO 1634 nan RCDA DEL SUR LEON 37536 Guanajuato
4152,EXCLUSIVAS SALOMON  SA DE CV,PLAZA JUAREZ 13 nan CENTRO ACTOPAN 42500 Hidalgo
4153,HIPERLLANTAS DEL BAJIO  SA DE CV,BOULEVARD JOSE MARIA MORELOS 2716 nan PRADO HERMOSO LEON 37238 Guanajuato
4154,MAPEIM  SA DE CV,CARRETERA FEDERAL 57 SN LUIS MEXICO 8245 nan ARROYOS SAN LUIS POTOSI 78422 San Luis Potosi
4155,GASOLINERIA AGUA BLANCA  SA DE CV,KM 9 5 CARRET TULANCINGO METEPEC SN nan METEPEC METEPEC 43400 Hidalgo
4156,CONSTRUCTORA CAHUAMA SA DE CV,OPALO 114 nan ESPANA QUERETARO 76158 Queretaro
4157,TECNOSUIZA  SA DE CV,CALLE 3 8 nan INDUSTRIAL BENITO JU QUERETARO 76120 Queretaro
4158,LLANTAS DEL CENTRO  SA DE CV,BOULEVARD ADOLFO LOPEZ MATEOS OTE 2509 nan LAS BUGAMBILIAS LEON 37270 Guanajuato
4159,VISTA ALEGRE MATERIALES  SA DE CV,SAN MATEO ATENCO 108 nan VISTA ALEGRE QUERETARO 76090 Queretaro
4160,TRANSPORTES INTERNACIONALES NUEVO MILENIO  SA DE CV,PRIVADA LEON GUZMAN 104 nan CENTRO CELAYA 38070 Guanajuato
4161,LA BODEGA DEL PANADERO DE QRO  SA DE CV,PLAZA DE LA ESPERANZA 106 nan PLAZAS DEL SOL 1A SE QUERETARO 76099 Queretaro
4162,GRUPO ATC  SA DE CV,LIBRAMIENTO NORTE A TAMPICO 60 nan RIO DE LA SOLEDAD MINERAL DE LA REFORMA 42182 Hidalgo
4163,CONSTRUCTORA E INMOBILIARIA TULAZAC  SA DE CV,ADOLFO LOPEZ MATEOS 1001 1 SAN LUIS AGUASCALIENTES 20250 Aguascalientes
4164,PEMORE  SA DE CV,CL AGUSTIN DE ITURBIDE 148 nan RIO VERDE CENTRO RIOVERDE 79610 San Luis Potosi
4165,DINAMICA PLASTICENTRO  SA DE CV,JULIAN DE LOS REYES 600 nan SAN LUIS POTOSI CENT SAN LUIS POTOSI 78000 San Luis Potosi
4166,D MARCO TORTILLERIAS SA DE CV,AVENIDA HIDALGO 14 nan EL NARANJO TAMPAMOLON CORONA 79852 San Luis Potosi
4167,DISTRIBUIDORA DE MATERIALES TRIANGULO  SA DE CV,BLVD HIDALGO 2502 nan SAN JOSE DEL CONSUEL LEON 37200 Guanajuato
4168,EGA INDUSTRIAL ELECTRICO  SA DE CV,BLVD LAZARO CARDENAS 15005 13 LOS PIRULES TIJUANA 22110 Baja California
4169,VENTAS TRIUNFO SA DE CV,AV SAN PEDRO 287 nan SAN PEDRO IRAPUATO 36520 Guanajuato
4170,RECICLADOS COMPUESTOS Y ZAPATOS  SA DE CV,PRIV CAMPECHE 34 nan HUITZILA TIZAYUCA 43820 Hidalgo
4171,SERVICIOS ESPECIALIZADOS DE SEGURIDAD Y VIGILANCIA  SA DE CV,PRIV GUTIERREZ NAJERA 1 C 202 LA CRUZ QUERETARO 76020 Queretaro
4172,TRANSPORTADORA VETERINARIA DEL BAJIO SA DE CV,5 DE FEBRERO 14 1 CENTRO PENJAMO 36900 Guanajuato
4173,MECANICA MORAN SA DE CV,MARIA GUADALUPE 207 nan EL MIRADOR ORIENTAL LEON 37500 Guanajuato
4174,EXTINCENTRO 911 S DERL DE CV,ALFREDO M TERRAZAS 1125 nan TANGAMANGA SAN LUIS POTOSI 78269 San Luis Potosi
4175,TELECABLE DE CORTAZAR  SA DE CV,LEANDRO VALLE 604 A nan CORTAZAR CENTRO CORTAZAR 38300 Guanajuato
4176,CARPAS Y MAS  SA DE CV,GUAYAKIRI 624 9 LOMA BONITA QUERETARO 76118 Queretaro
4177,TRANSPORTES Y MINERALES JANO  SA DE CV,ALLENDE SN nan APULCO ESTACION METEPEC 43410 Hidalgo
4178,TRACTO ADAPTACIONES NUEVA ERA  SA DE CV,BLV LIC ADOLFO RUIZ CORTINES 209 nan FRANCISCO VILLA AGUASCALIENTES 20218 Aguascalientes
4179,REIVAX INTERNACIONAL SA DE CV,AV MORELOS 32 nan TECAMACHALCO LA PAZ 56500 Estado de Mexico
4180,CONSTRUCCIONES NANACA  SA DE CV,FELIPE SANCHEZ SOLIS PONIENTE 414 B BARRIO ATENANCO NEXTLALPAN 55790 Estado de Mexico
4181,SUPER ALAN DE MONCLOVA  SA DE CV,BLV H R PAPE 2006 nan PALMA MONCLOVA 25730 Coahuila
4182,CORPORATE HEALTH SA DE CV,BLV JURICA LA CAMPANA 1031 nan PUNTA JURIQUILLA QUERETARO 76230 Queretaro
4183,GRUPO FIBOVA JUVENTINO ROSAS  SA DE CV,16 DE SEPTIEMBRE 108 A CENTRO SANTA CRUZ DE JUVENTINO ROSAS 38240 Guanajuato
4184,SUPER SERVICIO EL HUERTO PLUS  SA DE CV,PASEO DE LAS CASUARINAS PTE 105 nan HUERTAS DE LA HACIENDA CORTAZAR 38338 Guanajuato
4185,PLANEDUCA DEL BAJIO  SA DE CV,MANZANOS 200 nan JARDINES DE CELAYA 1 CELAYA 38080 Guanajuato
4186,CONTROL MECANICO DIGITAL DE CELAYA SA DE CV,CALLE BERNINI 103 nan RENACIMIENTO CELAYA 38044 Guanajuato
4187,SELLOS HIDRAULICOS YCOMPLEMENTOS INDUST RIALES  SA DE CV,AVENIDA FRANCISCO JUAREZ 1600 A FRACC DEL PARQUE CELAYA 38010 Guanajuato
4188,PAILERIA ESPECIALIZADA EQUIPO MEDICO Y DE LABORATOR  SA DE CV,VIDRIERA QUERETARO 17 nan FRACC INDUSTRIAL DEL PUEBLITO CORREGIDORA 76905 Queretaro
4189,HERRERA COMERCIALIZA SA DE CV,GUADALUPE 208 1 CENTRO CELAYA 38000 Guanajuato
4190,MANUFACTURERA EL CARTEL  SA DE CV,FRANCISCO MARQUEZ 208 A nan NI#OS HEROES SAN FRANCISCO DEL RINCON 36320 Guanajuato
4191,"SOMBREROS LAHER, SA DE CV",P JOSEFA O DOMINGUEZ 1106 nan CUAUHTEMOC SAN FRANCISCO DEL RINCON 36310 Guanajuato
4192,GRUPO DAN KAR  SA DE CV,PROLONGACION OBREGON 604 nan PURISIMA CONCEPCION SAN FRANCISCO DEL RINCON 36360 Guanajuato
4193,COMERCIALIZADORA STROCK  SA DE CV,HIDALGO 737 5 SAN FRANCISCO DEL RI SAN FRANCISCO DEL RINCON 36300 Guanajuato
4194,GUESLU  SA DE CV,JULIAN CARRILLO 406 nan CUAUHTEMOC SAN FRANCISCO DEL RINCON 36310 Guanajuato
4195,PIELFLEX  SA DE CV,AUTLAN 234 nan EL RETIRO LEON 37220 Guanajuato
4196,CANVAS DEL RINCON SA DE CV,CAMINO A OJO DE AGUA SN nan RIO SANTIAGO SAN FRANCISCO DEL RINCON 36365 Guanajuato
4197,LC REFRIGERACION Y PROYECTOS INDUSTRIALES  SA DE CV,CARDENAL 93 nan SAN JOAQUIN ZAMORA 59617 Michoacan
4198,GRUPO EMPRESARIAL OCA  SA DE CV,CANARIO 83 1 JARDINES DE SAN JOAQUIN ZAMORA 59617 Michoacan
4199,DIESEL AUTOMOTRIZ DELAGOS SA DE CV,LIBRAMIENTO NORTE 1270 nan GRANADILLAS LAGOS DE MORENO 47433 Jalisco
4200,MODA EL Y ELLA  SA DE CV,MIGUEL LEANDRO G 381 nan LAGOS DE MORENO CENT LAGOS DE MORENO 47400 Jalisco
4201,SERVICIOS ELECTROMECANICOS MORA  SA DE CV,RIO  HONDO 1464 ######## LAS CEIBAS LAGOS DE MORENO 47440 Jalisco
4202,ALTA POTENCIA CE  SA DE CV,CARRETERA YERBABUENA PUENTECILLAS KM 0 8 LOCAL 8 YERBABUENA GUANAJUATO 36260 Guanajuato
4203,TRANSPORTES URBANOS DE GUANAJUATO AVALOS SA DE CV,MANUEL DOBLADO 23 nan GUANAJUATO CENTRO GUANAJUATO 36000 Guanajuato
4204,MOVIMIENTOS INDUSTRIALES DE LA CONSTRUCCION  SA DE CV,CIRCUITO VILLA SALVATIERRA 22 MZ71 LT1 FRACCIONAMIENTO VILL GUANAJUATO 36258 Guanajuato
4205,DEC DESARROLLO CONSTRUCTIVO  SA DE CV,CALLE CANTARANAS 9 A GUANAJUATO CENTRO GUANAJUATO 36000 Guanajuato
4206,CONSTRUCCIONES E INSTALACIONES PATIO SA DE CV,AV POZUELOS MANZANA 4 LOTE 6 NUEVO GUANAJUATO GUANAJUATO 36089 Guanajuato
4207,SISTEMAS DE INGENIERIA Y PROCESOS  SA DE CV,CJON DEL JAGUEY 56 SEC 15 NORIA ALTA GUANAJUATO 36050 Guanajuato
4208,"MARAVILLAS, SA DE CV",CAMINO MINERO 11 nan MARAVILLAS GUANAJUATO 36030 Guanajuato
4209,OMNIBUS DE GUANAJUATO  SA DE CV,AVE GUANAJUATO 3 nan SAN JOSE DE LA LUZ GUANAJUATO 36260 Guanajuato
4210,CENTRO MEDICO LA PRESA SA DE CV,PASEO DE LA PRESA 85 nan PASEO DE LA PRESA GUANAJUATO 36000 Guanajuato
4211,CORPORATIVO HOTELEROSAN DIEGO  SA DE CV,JARDIN DE LA UNION 1 nan GUANAJUATO CENTRO GUANAJUATO 36000 Guanajuato
4212,INTEGRADORA MEDICA DEL BAJIO  SA DE CV,PASEO DE LA PRESA 85 A nan GUANAJUATO CENTRO GUANAJUATO 36000 Guanajuato
4213,MAINTENANCE SERVICES SYSTEM  SA DE CV,CTO LAGUNA DE LOS ANDES 206 nan EL PERUL SALAMANCA 36764 Guanajuato
4214,DISEO INDUSTRIAL ELECTROMECANICO DE SALAMANCA  SA DE CV,5 DE MAYO 811 DP 4 SALAMANCA CENTRO SALAMANCA 36700 Guanajuato
4215,SERVICIO DE MONTAJESINDUSTRIALES Y CONT ROL  SA DE CV,VENUSTIANO CARRANZA 244 nan VALTIERRILLA SALAMANCA 36881 Guanajuato
4216,"GRUPO PROFREZAC., SA DE CV",ENCINO 26 3 ER PIS FRESNILLO CENTRO FRESNILLO 99000 Zacatecas
4217,SEMILLEROS UNIDOS LOS PRIMOS  SA DE CV,AV VICENTE GUERRERO 2 nan CENTRO CA#ITAS DE FELIPE PESCADOR 98480 Zacatecas
4218,RIVERA Y RIVERA  SA DE CV,JOSE MARIA MORELOS 1 nan COL MIGUEL HIDALGO FRESNILLO 99080 Zacatecas
4219,CENTRO COMERCIAL EL PORVENIR DEL FRESNO  SA DE CV,MORELOS 18 NORTE FRESNILLO CENTRO FRESNILLO 99000 Zacatecas
4220,"LOGUZA, SA DE CV",PUEBLA 805 nan EL PROGRESO MOROLEON 38870 Guanajuato
4221,TEJIDOS PAULETTE GABRIELLE  SA DE CV,PASAJE GARIBAY GUERRERO SN 33 A CENTRO MOROLEON 38800 Guanajuato
4222,MATERIALES PARA LA CONSTRUCCION HNS FERREIRA SA DE CV,16 DE SEPTIEMBRE 91 nan ZONA CENTRO SANTA ANA MAYA 58900 Michoacan
4223,CENTRO DE ACTIVACIONCELULAR  SA DE CV,CLL AGUSTIN MELGAR 10 nan URIANGATO CENTRO URIANGATO 38980 Guanajuato
4224,AGROINSUMOS LA HERRADURA  SA DE CV,CAMINO PROLONGACION ARROYO 2 nan XOCONOXTLE YURIRIA 38950 Guanajuato
4225,TENTACIONES ACCESORIOS S DE RL DE CV,16 DE SEPTIEMBRE 2 C URIANGATO CENTRO URIANGATO 38980 Guanajuato
4226,GASOLINERA LOS TULIPANES  SA DE CV,CARRT MORELIA SALAMANCA KM 49#150 ENT LIB URIANGAT SN nan RANCHO DE SAN JOSE C URIANGATO 38980 Guanajuato
4227,AGROPECUARIA DE LA CIENEGA PRIETA  SA DE CV,5 DE MAYO 18 nan CENTRO YURIRIA 38940 Guanajuato
4228,"TEJIDOS RITZA, SA DE CV",ALVARO OBREGON 74 nan CENTRO MOROLEON 38800 Guanajuato
4229,"LUP YINS, SA DE CV",ISABEL LA CATOLICA 145 nan CENTRO MOROLEON 38800 Guanajuato
4230,COMERCIALIZADORA DE IDEAS Y APLICACIONESDEL CENTRO  SA DE CV,ESTADO DE MEXICO 5 nan VILLAS DEL SUR MOROLEON 38870 Guanajuato
4231,AVIOS DE INFRAESTRUCTURA  SA DE CV,VALPARAISO 2 nan SAN MIGUEL DEL CORTI GUADALUPE 98615 Zacatecas
4232,POSTES ACEROS Y LAMINADOS  SA DE CV,SHCP 03:00 a. m. nan ZONA INDUSTRIAL GUADALUPE 98600 Zacatecas
4233,CONSTRUCCIONES EXPRES  SA DE CV,ALVAROOBREGON 350 nan CENTRO TEPALCATEPEC 60540 Michoacan
